,1BathRoomWater,timestamp
195,NOT_PRESENT,2022-08-11 10:44:51.756000+02:00
0,PRESENT,2022-08-12 07:48:58.785000+02:00
1,NOT_PRESENT,2022-08-12 10:23:41.648000+02:00
2,PRESENT,2022-08-12 13:41:24.525000+02:00
3,NOT_PRESENT,2022-08-12 15:17:18.321000+02:00
0,PRESENT,2022-08-15 07:22:51.972000+02:00
1,NOT_PRESENT,2022-08-15 07:24:26.687000+02:00
2,PRESENT,2022-08-15 19:54:14.552000+02:00
3,NOT_PRESENT,2022-08-15 19:56:40.085000+02:00
0,PRESENT,2022-08-16 07:21:29.388000+02:00
1,NOT_PRESENT,2022-08-16 07:21:57.224000+02:00
2,PRESENT,2022-08-16 07:22:00.297000+02:00
3,NOT_PRESENT,2022-08-16 07:51:49.972000+02:00
4,PRESENT,2022-08-16 07:52:01.868000+02:00
5,NOT_PRESENT,2022-08-16 07:53:10.704000+02:00
6,PRESENT,2022-08-16 07:53:20.345000+02:00
7,NOT_PRESENT,2022-08-16 07:57:53.355000+02:00
8,PRESENT,2022-08-16 07:58:01.173000+02:00
9,NOT_PRESENT,2022-08-16 07:58:02.499000+02:00
10,PRESENT,2022-08-16 07:58:15.253000+02:00
11,NOT_PRESENT,2022-08-16 07:58:16.579000+02:00
12,PRESENT,2022-08-16 07:58:36.952000+02:00
13,NOT_PRESENT,2022-08-16 08:01:32.937000+02:00
14,PRESENT,2022-08-16 08:01:46.852000+02:00
15,NOT_PRESENT,2022-08-16 08:09:27.603000+02:00
16,PRESENT,2022-08-16 08:09:30.917000+02:00
17,NOT_PRESENT,2022-08-16 08:09:49.753000+02:00
18,PRESENT,2022-08-16 08:09:59.591000+02:00
19,NOT_PRESENT,2022-08-16 08:12:38.022000+02:00
20,PRESENT,2022-08-16 08:12:42.007000+02:00
21,NOT_PRESENT,2022-08-16 08:12:59.984000+02:00
22,PRESENT,2022-08-16 08:13:10.924000+02:00
23,NOT_PRESENT,2022-08-16 08:13:38.740000+02:00
24,PRESENT,2022-08-16 08:14:42.797000+02:00
25,NOT_PRESENT,2022-08-16 08:14:56.705000+02:00
26,PRESENT,2022-08-16 08:15:22.493000+02:00
27,NOT_PRESENT,2022-08-16 08:15:29.248000+02:00
28,PRESENT,2022-08-16 08:16:22.946000+02:00
29,NOT_PRESENT,2022-08-16 08:16:35.511000+02:00
30,PRESENT,2022-08-16 08:16:42.186000+02:00
31,NOT_PRESENT,2022-08-16 08:17:23.705000+02:00
32,PRESENT,2022-08-16 08:17:37.582000+02:00
33,NOT_PRESENT,2022-08-16 08:57:03.398000+02:00
34,PRESENT,2022-08-16 08:57:17.979000+02:00
35,NOT_PRESENT,2022-08-16 09:05:03.618000+02:00
36,PRESENT,2022-08-16 09:05:20.472000+02:00
37,NOT_PRESENT,2022-08-16 09:09:20.066000+02:00
38,PRESENT,2022-08-16 09:09:47.086000+02:00
39,NOT_PRESENT,2022-08-16 09:10:44.519000+02:00
40,PRESENT,2022-08-16 09:11:31.565000+02:00
41,NOT_PRESENT,2022-08-16 09:11:48.691000+02:00
42,PRESENT,2022-08-16 09:12:15.700000+02:00
43,NOT_PRESENT,2022-08-16 09:13:59.744000+02:00
44,PRESENT,2022-08-16 09:14:29.216000+02:00
45,NOT_PRESENT,2022-08-16 09:15:43.739000+02:00
46,PRESENT,2022-08-16 09:16:09.443000+02:00
47,NOT_PRESENT,2022-08-16 09:17:31.871000+02:00
48,PRESENT,2022-08-16 16:56:12.775000+02:00
49,NOT_PRESENT,2022-08-16 19:20:28.214000+02:00
50,PRESENT,2022-08-16 19:23:59.102000+02:00
51,NOT_PRESENT,2022-08-16 19:24:04.038000+02:00
52,PRESENT,2022-08-16 19:24:17.932000+02:00
53,NOT_PRESENT,2022-08-16 19:27:54.824000+02:00
54,PRESENT,2022-08-16 19:31:46.126000+02:00
55,NOT_PRESENT,2022-08-16 19:32:19.620000+02:00
56,PRESENT,2022-08-16 19:32:43.280000+02:00
57,NOT_PRESENT,2022-08-16 19:33:16.848000+02:00
58,PRESENT,2022-08-16 19:33:19.250000+02:00
59,NOT_PRESENT,2022-08-16 19:34:28.010000+02:00
60,PRESENT,2022-08-16 19:34:34.008000+02:00
61,NOT_PRESENT,2022-08-16 19:35:42.282000+02:00
62,PRESENT,2022-08-16 19:35:54.606000+02:00
63,NOT_PRESENT,2022-08-16 19:36:06.714000+02:00
64,PRESENT,2022-08-16 19:36:20.428000+02:00
65,NOT_PRESENT,2022-08-16 19:36:27.361000+02:00
66,PRESENT,2022-08-16 19:37:43.350000+02:00
67,NOT_PRESENT,2022-08-16 19:39:56.238000+02:00
68,PRESENT,2022-08-16 19:40:27.831000+02:00
69,NOT_PRESENT,2022-08-16 19:50:02.485000+02:00
70,PRESENT,2022-08-16 19:50:33.178000+02:00
71,NOT_PRESENT,2022-08-16 19:51:01.401000+02:00
72,PRESENT,2022-08-16 19:52:55.520000+02:00
73,NOT_PRESENT,2022-08-16 19:53:10.322000+02:00
74,PRESENT,2022-08-16 19:58:51.820000+02:00
75,NOT_PRESENT,2022-08-16 20:00:11.327000+02:00
76,PRESENT,2022-08-16 20:00:21.834000+02:00
77,NOT_PRESENT,2022-08-16 20:01:38.779000+02:00
78,PRESENT,2022-08-16 20:02:28.121000+02:00
79,NOT_PRESENT,2022-08-16 20:07:00.968000+02:00
80,PRESENT,2022-08-16 20:08:07.894000+02:00
81,NOT_PRESENT,2022-08-16 20:08:38.646000+02:00
0,PRESENT,2022-08-18 07:27:36.495000+02:00
1,NOT_PRESENT,2022-08-18 08:28:41.874000+02:00
2,PRESENT,2022-08-18 08:28:47.201000+02:00
3,NOT_PRESENT,2022-08-18 08:33:13.858000+02:00
0,PRESENT,2022-08-19 08:46:54.399000+02:00
1,NOT_PRESENT,2022-08-19 10:35:20.552000+02:00
0,PRESENT,2022-08-20 08:05:58.632000+02:00
1,NOT_PRESENT,2022-08-20 10:03:45.613000+02:00
0,PRESENT,2022-08-21 08:05:49.295000+02:00
1,NOT_PRESENT,2022-08-21 08:57:34.930000+02:00
2,PRESENT,2022-08-21 08:57:39.612000+02:00
3,NOT_PRESENT,2022-08-21 08:57:42.542000+02:00
4,PRESENT,2022-08-21 12:08:42.181000+02:00
5,NOT_PRESENT,2022-08-21 12:09:14.976000+02:00
6,PRESENT,2022-08-21 12:11:16.751000+02:00
7,NOT_PRESENT,2022-08-21 16:30:01.872000+02:00
8,PRESENT,2022-08-21 20:20:34.497000+02:00
9,NOT_PRESENT,2022-08-21 20:20:58.592000+02:00
10,PRESENT,2022-08-21 20:21:09.557000+02:00
11,NOT_PRESENT,2022-08-21 20:21:25.311000+02:00
0,PRESENT,2022-08-22 08:28:27.812000+02:00
1,NOT_PRESENT,2022-08-22 10:31:01.898000+02:00
0,PRESENT,2022-08-23 07:36:30.439000+02:00
1,NOT_PRESENT,2022-08-23 11:49:50.425000+02:00
2,PRESENT,2022-08-23 15:21:57.281000+02:00
3,NOT_PRESENT,2022-08-23 15:22:46.042000+02:00
0,PRESENT,2022-08-24 07:13:31.367000+02:00
1,NOT_PRESENT,2022-08-24 07:13:34.521000+02:00
2,PRESENT,2022-08-24 07:13:36.251000+02:00
3,NOT_PRESENT,2022-08-24 08:59:49.433000+02:00
0,PRESENT,2022-08-25 06:59:24.116000+02:00
1,NOT_PRESENT,2022-08-25 06:59:38.079000+02:00
2,PRESENT,2022-08-25 06:59:42.488000+02:00
3,NOT_PRESENT,2022-08-25 08:59:48.507000+02:00
0,PRESENT,2022-08-27 10:06:14.298000+02:00
1,NOT_PRESENT,2022-08-27 14:55:11.513000+02:00
0,PRESENT,2022-08-29 09:13:39.613000+02:00
1,NOT_PRESENT,2022-08-29 12:05:49.110000+02:00
0,PRESENT,2022-08-30 07:44:20.137000+02:00
1,NOT_PRESENT,2022-08-30 07:44:30.881000+02:00
2,PRESENT,2022-08-30 07:44:32.605000+02:00
3,NOT_PRESENT,2022-08-30 08:59:59.692000+02:00
0,PRESENT,2022-08-31 07:25:27.915000+02:00
1,NOT_PRESENT,2022-08-31 08:41:09.593000+02:00
2,PRESENT,2022-08-31 08:41:11.998000+02:00
3,NOT_PRESENT,2022-08-31 08:43:56.516000+02:00
4,PRESENT,2022-08-31 08:44:07.729000+02:00
5,NOT_PRESENT,2022-08-31 08:46:26.151000+02:00
6,PRESENT,2022-08-31 08:46:31.058000+02:00
7,NOT_PRESENT,2022-08-31 08:53:55.881000+02:00
8,PRESENT,2022-08-31 08:53:59.636000+02:00
9,NOT_PRESENT,2022-08-31 08:54:18.125000+02:00
10,PRESENT,2022-08-31 08:54:21.450000+02:00
11,NOT_PRESENT,2022-08-31 08:55:01.182000+02:00
12,PRESENT,2022-08-31 08:55:05.180000+02:00
13,NOT_PRESENT,2022-08-31 08:55:09.018000+02:00
14,PRESENT,2022-08-31 08:55:15.037000+02:00
15,NOT_PRESENT,2022-08-31 08:55:20.223000+02:00
16,PRESENT,2022-08-31 08:55:23.304000+02:00
17,NOT_PRESENT,2022-08-31 08:56:12.840000+02:00
18,PRESENT,2022-08-31 08:56:21.366000+02:00
19,NOT_PRESENT,2022-08-31 08:56:58.634000+02:00
20,PRESENT,2022-08-31 08:57:05.089000+02:00
21,NOT_PRESENT,2022-08-31 08:57:06.422000+02:00
22,PRESENT,2022-08-31 08:57:14.703000+02:00
23,NOT_PRESENT,2022-08-31 08:58:20.680000+02:00
24,PRESENT,2022-08-31 08:58:27.616000+02:00
25,NOT_PRESENT,2022-08-31 08:59:12.127000+02:00
26,PRESENT,2022-08-31 08:59:40.989000+02:00
27,NOT_PRESENT,2022-08-31 08:59:46.610000+02:00
28,PRESENT,2022-08-31 08:59:54.219000+02:00
29,NOT_PRESENT,2022-08-31 08:59:55.553000+02:00
30,PRESENT,2022-08-31 09:01:51.440000+02:00
31,NOT_PRESENT,2022-08-31 09:02:14.026000+02:00
32,PRESENT,2022-08-31 20:19:43.480000+02:00
33,NOT_PRESENT,2022-08-31 20:19:56.936000+02:00
34,PRESENT,2022-08-31 20:20:00.917000+02:00
35,NOT_PRESENT,2022-08-31 20:20:03.826000+02:00
36,PRESENT,2022-08-31 20:20:06.224000+02:00
37,NOT_PRESENT,2022-08-31 21:08:33.221000+02:00
38,PRESENT,2022-08-31 21:08:36.539000+02:00
0,NOT_PRESENT,2022-08-31 21:12:59.246000+02:00
1,PRESENT,2022-08-31 21:13:05.502000+02:00
2,NOT_PRESENT,2022-08-31 21:14:02.933000+02:00
3,PRESENT,2022-08-31 21:14:08.274000+02:00
4,NOT_PRESENT,2022-08-31 21:15:07.514000+02:00
5,PRESENT,2022-08-31 21:15:12.854000+02:00
6,NOT_PRESENT,2022-08-31 21:15:31.559000+02:00
7,PRESENT,2022-08-31 21:15:37.142000+02:00
8,NOT_PRESENT,2022-08-31 21:15:52.724000+02:00
9,PRESENT,2022-08-31 21:16:23.820000+02:00
10,NOT_PRESENT,2022-08-31 21:17:11.608000+02:00
11,PRESENT,2022-08-31 21:17:14.014000+02:00
12,NOT_PRESENT,2022-08-31 21:17:16.260000+02:00
13,PRESENT,2022-08-31 21:17:21.841000+02:00
14,NOT_PRESENT,2022-08-31 21:17:39.873000+02:00
15,PRESENT,2022-08-31 21:17:49.063000+02:00
16,NOT_PRESENT,2022-08-31 21:18:07.768000+02:00
17,PRESENT,2022-08-31 21:18:27.063000+02:00
18,NOT_PRESENT,2022-08-31 21:18:32.481000+02:00
19,PRESENT,2022-08-31 21:18:36.473000+02:00
20,NOT_PRESENT,2022-08-31 21:19:22.366000+02:00
21,PRESENT,2022-08-31 21:19:36.517000+02:00
22,NOT_PRESENT,2022-08-31 21:19:37.849000+02:00
23,PRESENT,2022-09-01 06:55:18.477000+02:00
24,NOT_PRESENT,2022-09-01 06:55:27.876000+02:00
25,PRESENT,2022-09-01 07:13:13.037000+02:00
26,NOT_PRESENT,2022-09-01 07:57:42.083000+02:00
27,PRESENT,2022-09-01 07:57:50.789000+02:00
28,NOT_PRESENT,2022-09-01 07:59:10.875000+02:00
29,PRESENT,2022-09-01 07:59:15.782000+02:00
30,NOT_PRESENT,2022-09-01 08:01:09.646000+02:00
31,PRESENT,2022-09-01 08:01:14.986000+02:00
32,NOT_PRESENT,2022-09-01 08:03:31.678000+02:00
33,PRESENT,2022-09-01 08:03:41.545000+02:00
34,NOT_PRESENT,2022-09-01 08:03:50.769000+02:00
35,PRESENT,2022-09-01 08:03:59.960000+02:00
36,NOT_PRESENT,2022-09-01 08:04:18.956000+02:00
37,PRESENT,2022-09-01 08:04:21.361000+02:00
38,NOT_PRESENT,2022-09-01 08:05:07.971000+02:00
39,PRESENT,2022-09-01 08:05:15.332000+02:00
40,NOT_PRESENT,2022-09-01 08:06:04.947000+02:00
41,PRESENT,2022-09-01 08:06:13.223000+02:00
42,NOT_PRESENT,2022-09-01 08:06:25.382000+02:00
43,PRESENT,2022-09-01 08:06:34.767000+02:00
44,NOT_PRESENT,2022-09-01 08:07:32.372000+02:00
45,PRESENT,2022-09-01 08:07:37.280000+02:00
46,NOT_PRESENT,2022-09-01 08:07:57.381000+02:00
47,PRESENT,2022-09-01 08:08:26.649000+02:00
48,NOT_PRESENT,2022-09-01 08:08:50.373000+02:00
49,PRESENT,2022-09-01 08:09:03.421000+02:00
50,NOT_PRESENT,2022-09-01 08:09:19.678000+02:00
51,PRESENT,2022-09-01 08:09:59.010000+02:00
52,NOT_PRESENT,2022-09-01 08:10:23.108000+02:00
53,PRESENT,2022-09-01 08:10:58.502000+02:00
54,NOT_PRESENT,2022-09-01 08:11:05.033000+02:00
55,PRESENT,2022-09-01 08:11:10.618000+02:00
56,NOT_PRESENT,2022-09-01 08:11:14.456000+02:00
57,PRESENT,2022-09-01 08:11:41.662000+02:00
58,NOT_PRESENT,2022-09-01 08:11:44.584000+02:00
59,PRESENT,2022-09-01 08:12:00.515000+02:00
60,NOT_PRESENT,2022-09-01 08:12:17.889000+02:00
61,PRESENT,2022-09-01 08:12:46.297000+02:00
62,NOT_PRESENT,2022-09-01 08:12:49.892000+02:00
63,PRESENT,2022-09-01 08:12:53.212000+02:00
64,NOT_PRESENT,2022-09-01 08:13:08.495000+02:00
65,PRESENT,2022-09-01 08:13:15.423000+02:00
66,NOT_PRESENT,2022-09-01 08:13:20.169000+02:00
67,PRESENT,2022-09-01 08:16:13.749000+02:00
68,NOT_PRESENT,2022-09-01 08:16:27.267000+02:00
69,PRESENT,2022-09-01 08:17:38.681000+02:00
70,NOT_PRESENT,2022-09-01 08:17:42.278000+02:00
71,PRESENT,2022-09-01 08:19:30.684000+02:00
72,NOT_PRESENT,2022-09-01 08:19:40.101000+02:00
73,PRESENT,2022-09-01 08:19:53.098000+02:00
74,NOT_PRESENT,2022-09-01 08:19:58.281000+02:00
75,PRESENT,2022-09-01 08:21:14.112000+02:00
76,NOT_PRESENT,2022-09-01 08:21:15.445000+02:00
0,PRESENT,2022-09-02 06:57:53.816000+02:00
1,NOT_PRESENT,2022-09-02 06:58:09.478000+02:00
2,PRESENT,2022-09-02 06:58:17.704000+02:00
3,NOT_PRESENT,2022-09-02 06:58:36.812000+02:00
4,PRESENT,2022-09-02 06:58:46.422000+02:00
5,NOT_PRESENT,2022-09-02 06:58:57.589000+02:00
6,PRESENT,2022-09-02 07:05:43.620000+02:00
7,NOT_PRESENT,2022-09-02 09:50:37.876000+02:00
8,PRESENT,2022-09-02 09:50:55.276000+02:00
9,NOT_PRESENT,2022-09-02 09:51:36.538000+02:00
10,PRESENT,2022-09-02 14:35:52.883000+02:00
11,NOT_PRESENT,2022-09-02 14:35:55.809000+02:00
12,PRESENT,2022-09-02 14:37:51.193000+02:00
13,NOT_PRESENT,2022-09-02 14:38:12.625000+02:00
14,PRESENT,2022-09-02 14:38:41.491000+02:00
15,NOT_PRESENT,2022-09-02 14:39:15.306000+02:00
16,PRESENT,2022-09-02 14:39:47.497000+02:00
17,NOT_PRESENT,2022-09-02 14:40:02.374000+02:00
18,PRESENT,2022-09-02 14:40:21.023000+02:00
19,NOT_PRESENT,2022-09-02 14:49:07.117000+02:00
20,PRESENT,2022-09-02 16:02:11.480000+02:00
21,NOT_PRESENT,2022-09-02 16:02:27.752000+02:00
22,PRESENT,2022-09-02 16:03:31.488000+02:00
23,NOT_PRESENT,2022-09-02 16:04:21.417000+02:00
24,PRESENT,2022-09-02 16:04:24.073000+02:00
25,NOT_PRESENT,2022-09-02 16:04:26.321000+02:00
26,PRESENT,2022-09-02 16:04:28.976000+02:00
27,NOT_PRESENT,2022-09-02 16:04:33.492000+02:00
28,PRESENT,2022-09-02 16:04:46.827000+02:00
29,NOT_PRESENT,2022-09-02 16:04:49.518000+02:00
30,PRESENT,2022-09-02 16:04:56.714000+02:00
31,NOT_PRESENT,2022-09-02 16:05:21.081000+02:00
32,PRESENT,2022-09-02 16:05:43.202000+02:00
33,NOT_PRESENT,2022-09-02 16:05:48.837000+02:00
34,PRESENT,2022-09-02 16:06:53.018000+02:00
35,NOT_PRESENT,2022-09-02 16:06:58.893000+02:00
36,PRESENT,2022-09-02 16:09:40.434000+02:00
37,NOT_PRESENT,2022-09-02 16:09:59.620000+02:00
38,PRESENT,2022-09-02 16:10:58.919000+02:00
39,NOT_PRESENT,2022-09-02 16:11:06.572000+02:00
40,PRESENT,2022-09-02 18:10:15.189000+02:00
41,NOT_PRESENT,2022-09-02 18:30:51.148000+02:00
42,PRESENT,2022-09-02 18:30:58.518000+02:00
43,NOT_PRESENT,2022-09-02 18:31:41.672000+02:00
44,PRESENT,2022-09-02 18:40:38.366000+02:00
45,NOT_PRESENT,2022-09-02 18:40:45.580000+02:00
46,PRESENT,2022-09-02 19:05:09.907000+02:00
47,NOT_PRESENT,2022-09-02 19:41:17.048000+02:00
48,PRESENT,2022-09-02 19:43:14.162000+02:00
49,NOT_PRESENT,2022-09-02 19:45:24.712000+02:00
50,PRESENT,2022-09-02 19:50:15.023000+02:00
51,NOT_PRESENT,2022-09-02 19:51:29.675000+02:00
0,PRESENT,2022-09-05 07:07:12.066000+02:00
1,NOT_PRESENT,2022-09-05 07:07:13.402000+02:00
2,PRESENT,2022-09-05 07:07:20.347000+02:00
3,NOT_PRESENT,2022-09-05 07:08:00.269000+02:00
4,PRESENT,2022-09-05 07:08:52.374000+02:00
5,NOT_PRESENT,2022-09-05 07:09:28.435000+02:00
6,PRESENT,2022-09-05 07:10:11.850000+02:00
7,NOT_PRESENT,2022-09-05 07:10:25.815000+02:00
8,PRESENT,2022-09-05 07:11:40.654000+02:00
9,NOT_PRESENT,2022-09-05 07:12:11.541000+02:00
10,PRESENT,2022-09-05 07:12:38.149000+02:00
11,NOT_PRESENT,2022-09-05 07:12:44.447000+02:00
12,PRESENT,2022-09-05 07:12:54.567000+02:00
13,NOT_PRESENT,2022-09-05 07:14:25.492000+02:00
14,PRESENT,2022-09-05 07:15:33.534000+02:00
15,NOT_PRESENT,2022-09-05 07:15:49.754000+02:00
16,PRESENT,2022-09-05 07:21:35.522000+02:00
17,NOT_PRESENT,2022-09-05 07:21:44.322000+02:00
18,PRESENT,2022-09-05 07:23:02.148000+02:00
19,NOT_PRESENT,2022-09-05 07:23:08.438000+02:00
20,PRESENT,2022-09-05 07:24:47.259000+02:00
21,NOT_PRESENT,2022-09-05 07:24:48.592000+02:00
22,PRESENT,2022-09-05 07:25:53.606000+02:00
23,NOT_PRESENT,2022-09-05 07:26:06.446000+02:00
24,PRESENT,2022-09-05 07:26:23.976000+02:00
25,NOT_PRESENT,2022-09-05 07:44:28.738000+02:00
26,PRESENT,2022-09-05 07:46:21.214000+02:00
27,NOT_PRESENT,2022-09-05 07:49:57.419000+02:00
28,PRESENT,2022-09-05 07:50:18.949000+02:00
29,NOT_PRESENT,2022-09-05 07:51:25.952000+02:00
30,PRESENT,2022-09-05 07:56:24.522000+02:00
31,NOT_PRESENT,2022-09-05 07:56:38.457000+02:00
32,PRESENT,2022-09-05 08:01:24.265000+02:00
33,NOT_PRESENT,2022-09-05 08:02:50.191000+02:00
34,PRESENT,2022-09-05 15:10:52.318000+02:00
0,NOT_PRESENT,2022-09-05 22:46:48.376000+02:00
1,PRESENT,2022-09-05 22:52:57.137000+02:00
2,NOT_PRESENT,2022-09-05 22:54:10.473000+02:00
3,PRESENT,2022-09-06 06:53:46.625000+02:00
4,NOT_PRESENT,2022-09-06 06:54:40.638000+02:00
5,PRESENT,2022-09-06 06:59:59.559000+02:00
6,NOT_PRESENT,2022-09-06 07:00:31.590000+02:00
7,PRESENT,2022-09-06 07:03:06.174000+02:00
8,NOT_PRESENT,2022-09-06 07:47:18.513000+02:00
9,PRESENT,2022-09-06 15:52:08.786000+02:00
10,NOT_PRESENT,2022-09-06 16:44:58.329000+02:00
11,PRESENT,2022-09-06 17:18:02.540000+02:00
0,NOT_PRESENT,2022-09-07 01:33:01.727000+02:00
1,PRESENT,2022-09-07 07:43:49.846000+02:00
2,NOT_PRESENT,2022-09-07 07:44:07.660000+02:00
3,PRESENT,2022-09-07 07:44:26.979000+02:00
4,NOT_PRESENT,2022-09-07 07:59:54.691000+02:00
5,PRESENT,2022-09-07 08:00:06.318000+02:00
6,NOT_PRESENT,2022-09-07 09:03:41.011000+02:00
7,PRESENT,2022-09-07 15:23:40.241000+02:00
8,NOT_PRESENT,2022-09-07 15:25:02.776000+02:00
9,PRESENT,2022-09-07 15:25:08.125000+02:00
10,NOT_PRESENT,2022-09-07 15:25:30.233000+02:00
11,PRESENT,2022-09-07 15:26:00.594000+02:00
12,NOT_PRESENT,2022-09-07 15:56:17.296000+02:00
13,PRESENT,2022-09-07 15:57:08.418000+02:00
14,NOT_PRESENT,2022-09-07 15:58:14.336000+02:00
15,PRESENT,2022-09-07 18:22:10.466000+02:00
16,NOT_PRESENT,2022-09-07 18:32:17.315000+02:00
17,PRESENT,2022-09-07 20:05:39.589000+02:00
18,NOT_PRESENT,2022-09-07 20:05:55.810000+02:00
19,PRESENT,2022-09-07 20:08:57.957000+02:00
20,NOT_PRESENT,2022-09-07 20:24:10.833000+02:00
21,PRESENT,2022-09-07 20:24:39.084000+02:00
22,NOT_PRESENT,2022-09-07 20:27:40.737000+02:00
23,PRESENT,2022-09-07 20:28:36.592000+02:00
24,NOT_PRESENT,2022-09-07 20:32:56.768000+02:00
25,PRESENT,2022-09-07 20:33:09.973000+02:00
26,NOT_PRESENT,2022-09-07 20:33:34.252000+02:00
27,PRESENT,2022-09-07 20:36:21.167000+02:00
28,NOT_PRESENT,2022-09-07 20:36:45.644000+02:00
29,PRESENT,2022-09-07 20:37:13.882000+02:00
30,NOT_PRESENT,2022-09-07 20:38:21.734000+02:00
0,PRESENT,2022-09-08 06:45:33.567000+02:00
0,NOT_PRESENT,2022-09-09 19:54:32.990000+02:00
1,PRESENT,2022-09-09 20:13:25.888000+02:00
0,NOT_PRESENT,2022-09-09 23:51:59.805000+02:00
1,PRESENT,2022-09-10 07:26:52.706000+02:00
2,NOT_PRESENT,2022-09-10 10:22:35.142000+02:00
3,PRESENT,2022-09-10 11:44:37.449000+02:00
4,NOT_PRESENT,2022-09-10 18:39:00.630000+02:00
5,PRESENT,2022-09-10 18:41:48.302000+02:00
6,NOT_PRESENT,2022-09-10 18:41:54.847000+02:00
7,PRESENT,2022-09-10 18:45:15.934000+02:00
8,NOT_PRESENT,2022-09-10 18:45:32.600000+02:00
9,PRESENT,2022-09-10 18:47:01.422000+02:00
10,NOT_PRESENT,2022-09-10 18:48:01.431000+02:00
11,PRESENT,2022-09-10 18:49:53.082000+02:00
12,NOT_PRESENT,2022-09-10 18:50:13.204000+02:00
0,PRESENT,2022-09-11 08:25:37.182000+02:00
1,NOT_PRESENT,2022-09-11 08:26:11.169000+02:00
2,PRESENT,2022-09-11 08:26:32.066000+02:00
3,NOT_PRESENT,2022-09-11 08:42:17.786000+02:00
4,PRESENT,2022-09-11 08:43:43.858000+02:00
5,NOT_PRESENT,2022-09-11 08:49:30.745000+02:00
6,PRESENT,2022-09-11 08:54:51.685000+02:00
7,NOT_PRESENT,2022-09-11 09:01:06.587000+02:00
8,PRESENT,2022-09-11 09:16:33.769000+02:00
9,NOT_PRESENT,2022-09-11 10:21:21.184000+02:00
10,PRESENT,2022-09-11 10:38:37.514000+02:00
11,NOT_PRESENT,2022-09-11 10:38:46.539000+02:00
12,PRESENT,2022-09-11 10:38:49.830000+02:00
13,NOT_PRESENT,2022-09-11 15:55:38.823000+02:00
14,PRESENT,2022-09-11 15:56:13.733000+02:00
15,NOT_PRESENT,2022-09-11 15:56:42.643000+02:00
16,PRESENT,2022-09-11 15:56:56.330000+02:00
17,NOT_PRESENT,2022-09-11 15:56:59.254000+02:00
18,PRESENT,2022-09-11 15:57:05.279000+02:00
19,NOT_PRESENT,2022-09-11 15:57:08.445000+02:00
20,PRESENT,2022-09-11 15:58:24.329000+02:00
21,NOT_PRESENT,2022-09-11 17:35:00.130000+02:00
22,PRESENT,2022-09-11 17:35:15.822000+02:00
23,NOT_PRESENT,2022-09-11 17:36:19.208000+02:00
24,PRESENT,2022-09-11 17:37:19.091000+02:00
25,NOT_PRESENT,2022-09-11 17:37:41.650000+02:00
26,PRESENT,2022-09-11 17:37:55.319000+02:00
27,NOT_PRESENT,2022-09-11 17:38:20.014000+02:00
28,PRESENT,2022-09-11 17:38:40.677000+02:00
29,NOT_PRESENT,2022-09-11 17:38:53.569000+02:00
30,PRESENT,2022-09-11 17:40:06.033000+02:00
31,NOT_PRESENT,2022-09-11 17:40:16.176000+02:00
32,PRESENT,2022-09-11 17:40:54.157000+02:00
33,NOT_PRESENT,2022-09-11 17:41:15.609000+02:00
34,PRESENT,2022-09-11 17:41:58.344000+02:00
35,NOT_PRESENT,2022-09-11 17:42:03.524000+02:00
36,PRESENT,2022-09-11 17:42:40.623000+02:00
37,NOT_PRESENT,2022-09-11 17:43:15.987000+02:00
38,PRESENT,2022-09-11 17:45:18.668000+02:00
39,NOT_PRESENT,2022-09-11 17:45:37.853000+02:00
40,PRESENT,2022-09-11 17:45:59.164000+02:00
41,NOT_PRESENT,2022-09-11 17:46:20.554000+02:00
42,PRESENT,2022-09-11 18:06:54.319000+02:00
43,NOT_PRESENT,2022-09-11 18:06:59.070000+02:00
44,PRESENT,2022-09-11 18:07:37.437000+02:00
45,NOT_PRESENT,2022-09-11 18:10:44.141000+02:00
46,PRESENT,2022-09-11 18:10:50.395000+02:00
47,NOT_PRESENT,2022-09-11 18:11:53.237000+02:00
48,PRESENT,2022-09-11 18:12:22.482000+02:00
49,NOT_PRESENT,2022-09-11 18:28:47.872000+02:00
50,PRESENT,2022-09-11 18:31:54.384000+02:00
51,NOT_PRESENT,2022-09-11 18:32:17.319000+02:00
52,PRESENT,2022-09-11 19:45:35.170000+02:00
53,NOT_PRESENT,2022-09-11 19:47:13.652000+02:00
54,PRESENT,2022-09-11 19:47:48.235000+02:00
55,NOT_PRESENT,2022-09-11 19:47:53.411000+02:00
0,PRESENT,2022-09-12 07:00:16.298000+02:00
1,NOT_PRESENT,2022-09-12 08:20:34.171000+02:00
2,PRESENT,2022-09-12 08:20:53.271000+02:00
3,NOT_PRESENT,2022-09-12 11:16:14.881000+02:00
4,PRESENT,2022-09-12 16:31:42.017000+02:00
5,NOT_PRESENT,2022-09-12 16:45:45.409000+02:00
6,PRESENT,2022-09-12 16:46:27.033000+02:00
7,NOT_PRESENT,2022-09-12 16:57:05.239000+02:00
8,PRESENT,2022-09-12 20:49:59.073000+02:00
0,NOT_PRESENT,2022-09-12 21:48:46.909000+02:00
1,PRESENT,2022-09-12 22:03:49.006000+02:00
2,NOT_PRESENT,2022-09-12 22:06:35.787000+02:00
3,PRESENT,2022-09-12 22:10:16.190000+02:00
4,NOT_PRESENT,2022-09-12 22:11:36.208000+02:00
5,PRESENT,2022-09-12 22:12:50.403000+02:00
