,0BDoor,timestamp
20,PRESENT,2022-12-10 10:24:51.008000+01:00
21,NOT_PRESENT,2022-12-10 10:24:52.278000+01:00
22,PRESENT,2022-12-10 10:44:27.021000+01:00
23,NOT_PRESENT,2022-12-10 10:44:29.156000+01:00
24,PRESENT,2022-12-10 10:53:42.095000+01:00
25,NOT_PRESENT,2022-12-10 10:54:46.953000+01:00
26,PRESENT,2022-12-10 10:55:46.250000+01:00
27,NOT_PRESENT,2022-12-10 10:56:21.923000+01:00
28,PRESENT,2022-12-10 11:04:37.597000+01:00
29,NOT_PRESENT,2022-12-10 11:05:24.250000+01:00
30,PRESENT,2022-12-10 11:05:32.140000+01:00
31,NOT_PRESENT,2022-12-10 11:13:43.638000+01:00
32,PRESENT,2022-12-10 11:14:19.500000+01:00
33,NOT_PRESENT,2022-12-10 11:15:26.190000+01:00
34,PRESENT,2022-12-10 11:18:18.118000+01:00
35,NOT_PRESENT,2022-12-10 11:18:19.364000+01:00
36,PRESENT,2022-12-10 11:18:36.794000+01:00
37,NOT_PRESENT,2022-12-10 13:27:44.201000+01:00
38,PRESENT,2022-12-10 13:28:22.781000+01:00
39,NOT_PRESENT,2022-12-10 15:20:41.237000+01:00
40,PRESENT,2022-12-10 15:20:48.486000+01:00
41,NOT_PRESENT,2022-12-10 15:20:57.964000+01:00
42,PRESENT,2022-12-10 19:12:25.099000+01:00
43,NOT_PRESENT,2022-12-10 19:14:11.526000+01:00
0,PRESENT,2022-12-11 10:25:15.732000+01:00
1,NOT_PRESENT,2022-12-11 11:44:43.708000+01:00
0,PRESENT,2022-12-12 07:18:20.188000+01:00
1,NOT_PRESENT,2022-12-12 07:18:22.983000+01:00
2,PRESENT,2022-12-12 07:32:47.445000+01:00
3,NOT_PRESENT,2022-12-12 07:39:13.930000+01:00
4,PRESENT,2022-12-12 18:25:02.103000+01:00
5,NOT_PRESENT,2022-12-12 18:25:45.468000+01:00
6,PRESENT,2022-12-12 18:25:48.690000+01:00
7,NOT_PRESENT,2022-12-12 18:26:13.312000+01:00
8,PRESENT,2022-12-12 18:26:15.210000+01:00
9,NOT_PRESENT,2022-12-12 18:26:45.176000+01:00
10,PRESENT,2022-12-12 18:26:48.637000+01:00
11,NOT_PRESENT,2022-12-12 18:56:39.717000+01:00
12,PRESENT,2022-12-12 18:56:43.607000+01:00
13,NOT_PRESENT,2022-12-12 19:02:23.247000+01:00
14,PRESENT,2022-12-12 19:10:19.834000+01:00
15,NOT_PRESENT,2022-12-12 19:10:24.858000+01:00
16,PRESENT,2022-12-12 19:11:16.466000+01:00
17,NOT_PRESENT,2022-12-12 19:18:35.015000+01:00
18,PRESENT,2022-12-12 19:18:36.265000+01:00
19,NOT_PRESENT,2022-12-12 19:20:11.525000+01:00
20,PRESENT,2022-12-12 19:20:14.750000+01:00
21,NOT_PRESENT,2022-12-12 19:36:43.950000+01:00
22,PRESENT,2022-12-12 19:49:02.743000+01:00
0,NOT_PRESENT,2022-12-12 21:49:14.497000+01:00
1,PRESENT,2022-12-12 21:49:31.367000+01:00
2,NOT_PRESENT,2022-12-13 01:32:41.826000+01:00
3,PRESENT,2022-12-13 01:32:46.382000+01:00
4,NOT_PRESENT,2022-12-13 07:36:34.610000+01:00
5,PRESENT,2022-12-13 07:37:38.274000+01:00
6,NOT_PRESENT,2022-12-13 18:21:26.833000+01:00
7,PRESENT,2022-12-13 18:21:30.058000+01:00
8,NOT_PRESENT,2022-12-13 19:02:26.440000+01:00
9,PRESENT,2022-12-13 19:02:37.045000+01:00
10,NOT_PRESENT,2022-12-13 19:03:13.827000+01:00
11,PRESENT,2022-12-13 19:03:39.678000+01:00
12,NOT_PRESENT,2022-12-13 19:03:47.597000+01:00
13,PRESENT,2022-12-13 19:12:44.654000+01:00
14,NOT_PRESENT,2022-12-13 19:15:15.675000+01:00
15,PRESENT,2022-12-13 19:17:07.390000+01:00
16,NOT_PRESENT,2022-12-13 19:56:59.458000+01:00
17,PRESENT,2022-12-13 19:57:02.690000+01:00
18,NOT_PRESENT,2022-12-13 20:01:43.587000+01:00
0,PRESENT,2022-12-13 22:49:00.331000+01:00
1,NOT_PRESENT,2022-12-13 22:49:01.584000+01:00
2,PRESENT,2022-12-14 01:00:02.435000+01:00
3,NOT_PRESENT,2022-12-14 07:35:03.958000+01:00
4,PRESENT,2022-12-14 07:35:07.182000+01:00
5,NOT_PRESENT,2022-12-14 07:35:08.435000+01:00
6,PRESENT,2022-12-14 07:35:19.023000+01:00
7,NOT_PRESENT,2022-12-14 08:20:06.989000+01:00
8,PRESENT,2022-12-14 08:20:10.217000+01:00
9,NOT_PRESENT,2022-12-14 09:42:19.072000+01:00
10,PRESENT,2022-12-14 09:45:46.053000+01:00
11,NOT_PRESENT,2022-12-14 11:37:30.797000+01:00
12,PRESENT,2022-12-14 11:43:25.377000+01:00
13,NOT_PRESENT,2022-12-14 15:21:27.087000+01:00
0,PRESENT,2022-12-15 01:42:18.936000+01:00
1,NOT_PRESENT,2022-12-15 01:42:38.231000+01:00
2,PRESENT,2022-12-15 01:43:28.576000+01:00
3,NOT_PRESENT,2022-12-15 07:06:07.090000+01:00
4,PRESENT,2022-12-15 07:08:23.919000+01:00
5,NOT_PRESENT,2022-12-15 07:14:01.815000+01:00
6,PRESENT,2022-12-15 07:16:11.866000+01:00
7,NOT_PRESENT,2022-12-15 07:47:25.867000+01:00
8,PRESENT,2022-12-15 08:01:27.578000+01:00
9,NOT_PRESENT,2022-12-15 08:44:05.441000+01:00
10,PRESENT,2022-12-15 09:17:39.175000+01:00
11,NOT_PRESENT,2022-12-15 10:48:19.755000+01:00
12,PRESENT,2022-12-15 10:51:46.975000+01:00
13,NOT_PRESENT,2022-12-15 13:01:02.608000+01:00
14,PRESENT,2022-12-15 13:01:18.102000+01:00
15,NOT_PRESENT,2022-12-15 14:03:07.203000+01:00
16,PRESENT,2022-12-15 14:03:10.428000+01:00
17,NOT_PRESENT,2022-12-15 15:54:59.399000+01:00
18,PRESENT,2022-12-15 18:37:16.894000+01:00
19,NOT_PRESENT,2022-12-15 18:50:32.474000+01:00
20,PRESENT,2022-12-15 18:51:11.660000+01:00
21,NOT_PRESENT,2022-12-15 18:52:41.160000+01:00
22,PRESENT,2022-12-15 18:53:04.267000+01:00
23,NOT_PRESENT,2022-12-15 19:10:46.945000+01:00
0,PRESENT,2022-12-15 20:24:25.363000+01:00
1,NOT_PRESENT,2022-12-15 20:24:26.615000+01:00
2,PRESENT,2022-12-15 20:25:32.008000+01:00
3,NOT_PRESENT,2022-12-15 21:01:29.402000+01:00
4,PRESENT,2022-12-15 21:10:30.071000+01:00
5,NOT_PRESENT,2022-12-15 21:16:57.901000+01:00
6,PRESENT,2022-12-15 21:17:55.875000+01:00
7,NOT_PRESENT,2022-12-15 21:25:18.953000+01:00
8,PRESENT,2022-12-15 23:00:23.669000+01:00
9,NOT_PRESENT,2022-12-16 01:05:09.974000+01:00
10,PRESENT,2022-12-16 01:05:15.202000+01:00
11,NOT_PRESENT,2022-12-16 07:05:18.798000+01:00
12,PRESENT,2022-12-16 07:08:57.196000+01:00
13,NOT_PRESENT,2022-12-16 08:00:28.597000+01:00
14,PRESENT,2022-12-16 08:30:40.395000+01:00
15,NOT_PRESENT,2022-12-16 08:46:34.575000+01:00
16,PRESENT,2022-12-16 08:57:55.531000+01:00
17,NOT_PRESENT,2022-12-16 10:56:34.081000+01:00
18,PRESENT,2022-12-16 11:04:30.096000+01:00
19,NOT_PRESENT,2022-12-16 14:47:08.506000+01:00
0,PRESENT,2022-12-16 21:43:08.241000+01:00
1,NOT_PRESENT,2022-12-16 21:47:36.798000+01:00
2,PRESENT,2022-12-16 21:49:16.647000+01:00
3,NOT_PRESENT,2022-12-17 00:53:51.228000+01:00
4,PRESENT,2022-12-17 00:53:55.129000+01:00
5,NOT_PRESENT,2022-12-17 09:26:55.497000+01:00
6,PRESENT,2022-12-17 09:27:15.979000+01:00
7,NOT_PRESENT,2022-12-17 09:28:45.751000+01:00
8,PRESENT,2022-12-17 09:28:48.318000+01:00
9,NOT_PRESENT,2022-12-17 09:34:38.387000+01:00
10,PRESENT,2022-12-17 09:34:40.953000+01:00
11,NOT_PRESENT,2022-12-17 09:37:32.118000+01:00
12,PRESENT,2022-12-17 09:37:36.933000+01:00
13,NOT_PRESENT,2022-12-17 09:38:43.860000+01:00
14,PRESENT,2022-12-17 09:38:50.446000+01:00
15,NOT_PRESENT,2022-12-17 09:50:05.138000+01:00
16,PRESENT,2022-12-17 09:50:10.380000+01:00
17,NOT_PRESENT,2022-12-17 09:50:17.635000+01:00
18,PRESENT,2022-12-17 09:50:20.205000+01:00
19,NOT_PRESENT,2022-12-17 09:50:34.829000+01:00
20,PRESENT,2022-12-17 09:50:38.066000+01:00
21,NOT_PRESENT,2022-12-17 10:26:31.181000+01:00
22,PRESENT,2022-12-17 10:26:44.666000+01:00
23,NOT_PRESENT,2022-12-17 10:27:35.973000+01:00
24,PRESENT,2022-12-17 10:27:43.872000+01:00
25,NOT_PRESENT,2022-12-17 10:27:45.129000+01:00
26,PRESENT,2022-12-17 11:25:46.835000+01:00
27,NOT_PRESENT,2022-12-17 12:09:23.223000+01:00
28,PRESENT,2022-12-17 16:26:04.375000+01:00
29,NOT_PRESENT,2022-12-17 16:26:05.629000+01:00
30,PRESENT,2022-12-17 17:27:23.544000+01:00
31,NOT_PRESENT,2022-12-17 17:27:24.798000+01:00
32,PRESENT,2022-12-17 17:27:32.709000+01:00
33,NOT_PRESENT,2022-12-17 18:14:26.485000+01:00
34,PRESENT,2022-12-17 18:14:36.404000+01:00
35,NOT_PRESENT,2022-12-17 18:23:49.765000+01:00
36,PRESENT,2022-12-17 18:34:05.477000+01:00
37,NOT_PRESENT,2022-12-17 19:14:43.293000+01:00
0,PRESENT,2022-12-17 20:28:53.884000+01:00
1,NOT_PRESENT,2022-12-17 20:58:38.575000+01:00
2,PRESENT,2022-12-17 20:58:41.139000+01:00
3,NOT_PRESENT,2022-12-18 00:14:39.403000+01:00
4,PRESENT,2022-12-18 00:14:42.629000+01:00
5,NOT_PRESENT,2022-12-18 02:54:14.084000+01:00
6,PRESENT,2022-12-18 02:54:19.971000+01:00
7,NOT_PRESENT,2022-12-18 11:09:06.980000+01:00
8,PRESENT,2022-12-18 11:09:30.616000+01:00
9,NOT_PRESENT,2022-12-18 11:17:01.920000+01:00
10,PRESENT,2022-12-18 14:10:44.850000+01:00
11,NOT_PRESENT,2022-12-18 14:56:09.254000+01:00
12,PRESENT,2022-12-18 14:56:15.798000+01:00
13,NOT_PRESENT,2022-12-18 15:27:59.849000+01:00
14,PRESENT,2022-12-18 15:28:26.110000+01:00
15,NOT_PRESENT,2022-12-18 16:16:15.594000+01:00
16,PRESENT,2022-12-18 16:16:20.141000+01:00
17,NOT_PRESENT,2022-12-18 16:59:37.677000+01:00
18,PRESENT,2022-12-18 17:00:22.487000+01:00
19,NOT_PRESENT,2022-12-18 17:00:25.786000+01:00
20,PRESENT,2022-12-18 17:49:12.125000+01:00
21,NOT_PRESENT,2022-12-18 17:59:33.236000+01:00
22,PRESENT,2022-12-18 18:00:00.817000+01:00
23,NOT_PRESENT,2022-12-18 18:05:27.773000+01:00
24,PRESENT,2022-12-18 18:05:48.972000+01:00
25,NOT_PRESENT,2022-12-18 18:09:45.278000+01:00
26,PRESENT,2022-12-18 18:16:02.658000+01:00
27,NOT_PRESENT,2022-12-18 18:34:13.039000+01:00
28,PRESENT,2022-12-18 19:51:28.629000+01:00
29,NOT_PRESENT,2022-12-18 19:56:20.153000+01:00
0,PRESENT,2022-12-18 20:13:57.117000+01:00
1,NOT_PRESENT,2022-12-18 20:16:45.817000+01:00
2,PRESENT,2022-12-18 20:16:47.721000+01:00
3,NOT_PRESENT,2022-12-18 20:17:51.084000+01:00
4,PRESENT,2022-12-18 20:19:55.583000+01:00
5,NOT_PRESENT,2022-12-18 20:46:10.529000+01:00
6,PRESENT,2022-12-18 22:13:06.194000+01:00
7,NOT_PRESENT,2022-12-18 23:01:42.910000+01:00
8,PRESENT,2022-12-18 23:01:50.283000+01:00
9,NOT_PRESENT,2022-12-18 23:01:51.562000+01:00
10,PRESENT,2022-12-18 23:03:06.316000+01:00
11,NOT_PRESENT,2022-12-19 01:14:58.670000+01:00
12,PRESENT,2022-12-19 01:15:04.546000+01:00
13,NOT_PRESENT,2022-12-19 08:41:45.564000+01:00
14,PRESENT,2022-12-19 08:41:48.133000+01:00
15,NOT_PRESENT,2022-12-19 09:24:21.325000+01:00
16,PRESENT,2022-12-19 09:24:23.232000+01:00
17,NOT_PRESENT,2022-12-19 09:33:46.750000+01:00
18,PRESENT,2022-12-19 09:35:40.897000+01:00
19,NOT_PRESENT,2022-12-19 09:35:42.152000+01:00
20,PRESENT,2022-12-19 09:42:31.522000+01:00
21,NOT_PRESENT,2022-12-19 11:16:10.952000+01:00
22,PRESENT,2022-12-19 11:16:14.185000+01:00
23,NOT_PRESENT,2022-12-19 11:16:15.440000+01:00
24,PRESENT,2022-12-19 11:24:48.451000+01:00
25,NOT_PRESENT,2022-12-19 12:17:22.595000+01:00
26,PRESENT,2022-12-19 12:22:23.004000+01:00
27,NOT_PRESENT,2022-12-19 12:22:24.260000+01:00
28,PRESENT,2022-12-19 12:22:29.501000+01:00
29,NOT_PRESENT,2022-12-19 14:52:59.823000+01:00
30,PRESENT,2022-12-19 14:59:56.208000+01:00
31,NOT_PRESENT,2022-12-19 15:15:12.205000+01:00
32,PRESENT,2022-12-19 15:33:30.913000+01:00
33,NOT_PRESENT,2022-12-19 16:30:12.006000+01:00
34,PRESENT,2022-12-19 16:30:19.256000+01:00
35,NOT_PRESENT,2022-12-19 16:30:20.515000+01:00
36,PRESENT,2022-12-19 17:28:38.532000+01:00
37,NOT_PRESENT,2022-12-19 17:29:57.495000+01:00
38,PRESENT,2022-12-19 17:30:01.405000+01:00
39,NOT_PRESENT,2022-12-19 17:30:46.642000+01:00
40,PRESENT,2022-12-19 17:30:49.885000+01:00
41,NOT_PRESENT,2022-12-19 18:07:08.377000+01:00
42,PRESENT,2022-12-19 18:07:14.279000+01:00
43,NOT_PRESENT,2022-12-19 18:07:15.539000+01:00
44,PRESENT,2022-12-19 18:07:16.795000+01:00
45,NOT_PRESENT,2022-12-19 18:07:45.396000+01:00
46,PRESENT,2022-12-19 18:07:49.297000+01:00
47,NOT_PRESENT,2022-12-19 18:16:04.130000+01:00
48,PRESENT,2022-12-19 18:17:36.165000+01:00
49,NOT_PRESENT,2022-12-19 18:18:06.784000+01:00
50,PRESENT,2022-12-19 18:28:16.133000+01:00
51,NOT_PRESENT,2022-12-19 18:52:17.183000+01:00
52,PRESENT,2022-12-19 18:52:24.420000+01:00
53,NOT_PRESENT,2022-12-19 18:53:41.080000+01:00
54,PRESENT,2022-12-19 18:53:53.226000+01:00
0,NOT_PRESENT,2022-12-19 21:14:22.213000+01:00
1,PRESENT,2022-12-19 21:14:24.776000+01:00
2,NOT_PRESENT,2022-12-20 01:31:16.298000+01:00
3,PRESENT,2022-12-20 01:31:20.857000+01:00
4,NOT_PRESENT,2022-12-20 01:35:17.571000+01:00
5,PRESENT,2022-12-20 01:37:44.310000+01:00
6,NOT_PRESENT,2022-12-20 05:58:28.427000+01:00
7,PRESENT,2022-12-20 05:59:39.843000+01:00
8,NOT_PRESENT,2022-12-20 06:02:53.666000+01:00
9,PRESENT,2022-12-20 06:06:24.740000+01:00
10,NOT_PRESENT,2022-12-20 06:12:06.521000+01:00
11,PRESENT,2022-12-20 06:12:11.752000+01:00
12,NOT_PRESENT,2022-12-20 06:25:35.043000+01:00
13,PRESENT,2022-12-20 06:25:58.030000+01:00
14,NOT_PRESENT,2022-12-20 07:43:00.919000+01:00
15,PRESENT,2022-12-20 07:58:36.533000+01:00
16,NOT_PRESENT,2022-12-20 07:58:37.786000+01:00
17,PRESENT,2022-12-20 09:18:45.581000+01:00
18,NOT_PRESENT,2022-12-20 09:38:07.082000+01:00
19,PRESENT,2022-12-20 11:54:51.928000+01:00
20,NOT_PRESENT,2022-12-20 15:22:04.841000+01:00
21,PRESENT,2022-12-20 19:56:50.638000+01:00
22,NOT_PRESENT,2022-12-20 19:58:17.350000+01:00
23,PRESENT,2022-12-20 19:58:19.966000+01:00
0,NOT_PRESENT,2022-12-21 00:10:18.349000+01:00
1,PRESENT,2022-12-21 00:10:22.302000+01:00
2,NOT_PRESENT,2022-12-21 09:13:48.399000+01:00
3,PRESENT,2022-12-21 12:09:44.945000+01:00
4,NOT_PRESENT,2022-12-21 12:36:06.956000+01:00
5,PRESENT,2022-12-21 12:36:09.574000+01:00
6,NOT_PRESENT,2022-12-21 19:35:49.594000+01:00
7,PRESENT,2022-12-21 19:36:08.757000+01:00
8,NOT_PRESENT,2022-12-21 19:51:17.042000+01:00
9,PRESENT,2022-12-21 19:52:12.890000+01:00
0,NOT_PRESENT,2022-12-21 20:48:23.232000+01:00
1,PRESENT,2022-12-21 21:12:00.216000+01:00
2,NOT_PRESENT,2022-12-21 23:21:52.723000+01:00
3,PRESENT,2022-12-21 23:23:12.252000+01:00
4,NOT_PRESENT,2022-12-22 00:34:30.459000+01:00
5,PRESENT,2022-12-22 00:52:20.663000+01:00
6,NOT_PRESENT,2022-12-22 01:52:07.086000+01:00
7,PRESENT,2022-12-22 01:52:13.081000+01:00
8,NOT_PRESENT,2022-12-22 07:29:02.462000+01:00
9,PRESENT,2022-12-22 07:29:26.196000+01:00
10,NOT_PRESENT,2022-12-22 07:39:01.304000+01:00
11,PRESENT,2022-12-22 08:28:38.713000+01:00
12,NOT_PRESENT,2022-12-22 08:28:49.254000+01:00
13,PRESENT,2022-12-22 08:29:20.202000+01:00
14,NOT_PRESENT,2022-12-22 09:31:13.165000+01:00
15,PRESENT,2022-12-22 09:31:16.460000+01:00
16,NOT_PRESENT,2022-12-22 09:31:17.734000+01:00
17,PRESENT,2022-12-22 09:49:31.331000+01:00
18,NOT_PRESENT,2022-12-22 11:09:30.200000+01:00
19,PRESENT,2022-12-22 11:09:32.100000+01:00
20,NOT_PRESENT,2022-12-22 11:10:48.899000+01:00
21,PRESENT,2022-12-22 11:10:51.458000+01:00
22,NOT_PRESENT,2022-12-22 11:42:22.756000+01:00
23,PRESENT,2022-12-22 11:42:25.976000+01:00
24,NOT_PRESENT,2022-12-22 11:42:27.228000+01:00
25,PRESENT,2022-12-22 11:49:21.291000+01:00
26,NOT_PRESENT,2022-12-22 12:26:35.604000+01:00
27,PRESENT,2022-12-22 12:28:48.320000+01:00
28,NOT_PRESENT,2022-12-22 13:18:07.121000+01:00
29,PRESENT,2022-12-22 13:18:10.347000+01:00
30,NOT_PRESENT,2022-12-22 13:19:36.892000+01:00
31,PRESENT,2022-12-22 13:19:55.860000+01:00
32,NOT_PRESENT,2022-12-22 13:40:21.115000+01:00
33,PRESENT,2022-12-22 14:02:52.918000+01:00
34,NOT_PRESENT,2022-12-22 14:03:16.079000+01:00
35,PRESENT,2022-12-22 14:04:16.325000+01:00
36,NOT_PRESENT,2022-12-22 14:04:19.547000+01:00
37,PRESENT,2022-12-22 14:04:32.314000+01:00
38,NOT_PRESENT,2022-12-22 15:09:35.737000+01:00
39,PRESENT,2022-12-22 15:11:36.478000+01:00
40,NOT_PRESENT,2022-12-22 15:14:50.643000+01:00
41,PRESENT,2022-12-22 15:30:35.183000+01:00
42,NOT_PRESENT,2022-12-22 15:30:36.436000+01:00
43,PRESENT,2022-12-22 17:03:40.736000+01:00
44,NOT_PRESENT,2022-12-22 17:03:41.986000+01:00
45,PRESENT,2022-12-22 17:10:21.633000+01:00
46,NOT_PRESENT,2022-12-22 17:10:22.887000+01:00
47,PRESENT,2022-12-22 17:15:12.392000+01:00
48,NOT_PRESENT,2022-12-22 17:15:13.645000+01:00
49,PRESENT,2022-12-22 17:18:19.007000+01:00
50,NOT_PRESENT,2022-12-22 17:46:05.420000+01:00
51,PRESENT,2022-12-22 19:03:46.928000+01:00
52,NOT_PRESENT,2022-12-22 19:23:23.735000+01:00
53,PRESENT,2022-12-22 19:23:26.961000+01:00
54,NOT_PRESENT,2022-12-22 19:25:08.423000+01:00
55,PRESENT,2022-12-22 19:48:28.851000+01:00
56,NOT_PRESENT,2022-12-22 19:48:30.800000+01:00
57,PRESENT,2022-12-22 19:48:35.029000+01:00
0,NOT_PRESENT,2022-12-22 20:30:50.726000+01:00
1,PRESENT,2022-12-22 21:11:51.875000+01:00
2,NOT_PRESENT,2022-12-22 21:11:53.128000+01:00
3,PRESENT,2022-12-23 07:47:41.843000+01:00
4,NOT_PRESENT,2022-12-23 08:15:10.181000+01:00
5,PRESENT,2022-12-23 08:19:35.523000+01:00
6,NOT_PRESENT,2022-12-23 11:44:09.431000+01:00
7,PRESENT,2022-12-23 11:56:34.951000+01:00
8,NOT_PRESENT,2022-12-23 12:36:34.475000+01:00
9,PRESENT,2022-12-23 12:37:17.965000+01:00
10,NOT_PRESENT,2022-12-23 12:46:58.364000+01:00
11,PRESENT,2022-12-23 12:47:22.706000+01:00
0,NOT_PRESENT,2022-12-26 14:08:03.818000+01:00
1,PRESENT,2022-12-26 15:25:37.675000+01:00
2,NOT_PRESENT,2022-12-26 17:51:44.258000+01:00
3,PRESENT,2022-12-26 17:51:50.191000+01:00
4,NOT_PRESENT,2022-12-26 17:52:07.106000+01:00
5,PRESENT,2022-12-26 19:16:07.433000+01:00
0,NOT_PRESENT,2022-12-27 19:33:08.012000+01:00
1,PRESENT,2022-12-27 19:33:15.343000+01:00
2,NOT_PRESENT,2022-12-27 20:08:29.817000+01:00
0,PRESENT,2022-12-27 20:11:22.875000+01:00
1,NOT_PRESENT,2022-12-27 20:11:24.153000+01:00
2,PRESENT,2022-12-27 20:11:25.427000+01:00
3,NOT_PRESENT,2022-12-28 15:30:16.635000+01:00
4,PRESENT,2022-12-28 15:31:02.125000+01:00
5,NOT_PRESENT,2022-12-28 16:19:20.662000+01:00
6,PRESENT,2022-12-28 16:20:41.755000+01:00
7,NOT_PRESENT,2022-12-28 16:20:43.033000+01:00
8,PRESENT,2022-12-28 16:40:37.258000+01:00
9,NOT_PRESENT,2022-12-28 16:42:05.798000+01:00
10,PRESENT,2022-12-28 16:42:09.095000+01:00
0,NOT_PRESENT,2022-12-29 10:17:27.467000+01:00
1,PRESENT,2022-12-29 10:24:13.956000+01:00
2,NOT_PRESENT,2022-12-29 10:25:36.558000+01:00
3,PRESENT,2022-12-29 10:30:03.042000+01:00
4,NOT_PRESENT,2022-12-29 10:30:04.319000+01:00
5,PRESENT,2022-12-29 10:33:15.321000+01:00
6,NOT_PRESENT,2022-12-29 15:25:47.681000+01:00
7,PRESENT,2022-12-29 15:37:14.480000+01:00
8,NOT_PRESENT,2022-12-29 15:59:57.621000+01:00
9,PRESENT,2022-12-29 16:00:51.286000+01:00
0,NOT_PRESENT,2022-12-30 14:03:02.938000+01:00
1,PRESENT,2022-12-30 14:03:10.300000+01:00
2,NOT_PRESENT,2022-12-30 14:10:28.750000+01:00
3,PRESENT,2022-12-30 16:25:51.568000+01:00
4,NOT_PRESENT,2022-12-30 19:47:34.627000+01:00
0,PRESENT,2022-12-31 18:52:18.490000+01:00
1,NOT_PRESENT,2022-12-31 18:52:19.770000+01:00
2,PRESENT,2022-12-31 19:03:40.658000+01:00
3,NOT_PRESENT,2022-12-31 19:03:41.937000+01:00
4,PRESENT,2022-12-31 19:05:02.216000+01:00
5,NOT_PRESENT,2022-12-31 19:26:30.753000+01:00
0,PRESENT,2023-01-01 12:25:51.862000+01:00
1,NOT_PRESENT,2023-01-01 14:08:02.857000+01:00
2,PRESENT,2023-01-01 16:34:08.344000+01:00
0,NOT_PRESENT,2023-01-02 08:44:52.928000+01:00
1,PRESENT,2023-01-02 09:33:04.052000+01:00
2,NOT_PRESENT,2023-01-02 09:42:24.053000+01:00
3,PRESENT,2023-01-02 09:43:21.347000+01:00
4,NOT_PRESENT,2023-01-02 09:43:22.605000+01:00
5,PRESENT,2023-01-02 09:58:24.839000+01:00
6,NOT_PRESENT,2023-01-02 10:39:47.926000+01:00
7,PRESENT,2023-01-02 10:39:59.168000+01:00
8,NOT_PRESENT,2023-01-02 10:40:00.426000+01:00
9,PRESENT,2023-01-02 12:00:47.447000+01:00
10,NOT_PRESENT,2023-01-02 13:21:45.785000+01:00
11,PRESENT,2023-01-02 13:38:29.686000+01:00
12,NOT_PRESENT,2023-01-02 13:38:30.944000+01:00
13,PRESENT,2023-01-02 15:06:38.729000+01:00
0,NOT_PRESENT,2023-01-03 08:43:25.203000+01:00
1,PRESENT,2023-01-03 08:45:43.808000+01:00
2,NOT_PRESENT,2023-01-03 08:45:45.090000+01:00
3,PRESENT,2023-01-03 09:32:40.313000+01:00
4,NOT_PRESENT,2023-01-03 10:04:21.736000+01:00
5,PRESENT,2023-01-03 13:57:28.555000+01:00
6,NOT_PRESENT,2023-01-03 13:57:29.836000+01:00
7,PRESENT,2023-01-03 15:45:51.894000+01:00
8,NOT_PRESENT,2023-01-03 15:45:53.171000+01:00
0,PRESENT,2023-01-04 13:05:47.944000+01:00
1,NOT_PRESENT,2023-01-04 15:40:44.407000+01:00
2,PRESENT,2023-01-04 16:49:43.225000+01:00
0,NOT_PRESENT,2023-01-04 20:33:09.980000+01:00
1,PRESENT,2023-01-04 20:33:12.600000+01:00
2,NOT_PRESENT,2023-01-04 20:42:02.265000+01:00
3,PRESENT,2023-01-04 20:46:02.740000+01:00
4,NOT_PRESENT,2023-01-05 07:32:39.260000+01:00
5,PRESENT,2023-01-05 07:33:04.064000+01:00
6,NOT_PRESENT,2023-01-05 08:12:26.348000+01:00
7,PRESENT,2023-01-05 08:12:31.551000+01:00
8,NOT_PRESENT,2023-01-05 08:59:43.805000+01:00
9,PRESENT,2023-01-05 08:59:48.349000+01:00
10,NOT_PRESENT,2023-01-05 08:59:49.608000+01:00
11,PRESENT,2023-01-05 09:15:17.118000+01:00
12,NOT_PRESENT,2023-01-05 10:14:17.912000+01:00
13,PRESENT,2023-01-05 10:34:37.807000+01:00
14,NOT_PRESENT,2023-01-05 10:37:14.408000+01:00
0,PRESENT,2023-01-05 23:23:46.976000+01:00
1,NOT_PRESENT,2023-01-06 08:12:49.016000+01:00
2,PRESENT,2023-01-06 08:14:49.494000+01:00
3,NOT_PRESENT,2023-01-06 08:14:50.774000+01:00
4,PRESENT,2023-01-06 09:24:24.099000+01:00
5,NOT_PRESENT,2023-01-06 10:12:23.518000+01:00
6,PRESENT,2023-01-06 10:13:52.557000+01:00
7,NOT_PRESENT,2023-01-06 10:48:45.946000+01:00
8,PRESENT,2023-01-06 10:49:29.284000+01:00
9,NOT_PRESENT,2023-01-06 11:13:09.277000+01:00
10,PRESENT,2023-01-06 13:15:34.187000+01:00
11,NOT_PRESENT,2023-01-06 13:15:35.466000+01:00
12,PRESENT,2023-01-06 16:21:21.584000+01:00
13,NOT_PRESENT,2023-01-06 18:51:14.055000+01:00
14,PRESENT,2023-01-06 18:51:16.677000+01:00
15,NOT_PRESENT,2023-01-06 19:07:28.052000+01:00
16,PRESENT,2023-01-06 19:07:39.259000+01:00
17,NOT_PRESENT,2023-01-06 19:11:38.054000+01:00
0,PRESENT,2023-01-06 21:06:18.303000+01:00
1,NOT_PRESENT,2023-01-06 23:23:29.112000+01:00
2,PRESENT,2023-01-06 23:23:33.091000+01:00
3,NOT_PRESENT,2023-01-06 23:23:34.371000+01:00
4,PRESENT,2023-01-07 07:59:05.268000+01:00
5,NOT_PRESENT,2023-01-07 18:49:43.317000+01:00
6,PRESENT,2023-01-07 18:49:51.848000+01:00
7,NOT_PRESENT,2023-01-07 19:10:27.948000+01:00
8,PRESENT,2023-01-07 19:26:03.178000+01:00
0,NOT_PRESENT,2023-01-07 22:01:21.911000+01:00
