,1MainBRHum_temperature,1MainBRHum_humidity,timestamp
71,17.1,33,2022-04-09 16:34:30.643000+02:00
72,17.0,34,2022-04-09 16:50:45.377000+02:00
73,17.05,34,2022-04-09 17:07:00.555000+02:00
74,16.9,34,2022-04-09 17:23:15.870000+02:00
75,17.0,34,2022-04-09 17:39:31.061000+02:00
76,17.05,34,2022-04-09 17:55:46.347000+02:00
77,17.3,35,2022-04-09 18:12:00.825000+02:00
78,17.15,34,2022-04-09 18:28:15.211000+02:00
79,17.25,35,2022-04-09 18:44:29.714000+02:00
80,17.25,35,2022-04-09 19:00:44.154000+02:00
81,17.25,35,2022-04-09 19:16:58.397000+02:00
82,17.4,37,2022-04-09 19:33:12.518000+02:00
83,17.8,37,2022-04-09 19:49:25.103000+02:00
84,17.75,37,2022-04-09 20:05:37.459000+02:00
85,17.75,36,2022-04-09 20:21:50.060000+02:00
86,18.0,37,2022-04-09 20:38:02.500000+02:00
87,17.9,36,2022-04-09 20:54:13.853000+02:00
88,17.85,36,2022-04-09 21:10:25.767000+02:00
0,18.2,36,2022-04-09 21:26:37.400000+02:00
1,18.05,36,2022-04-09 21:42:48.606000+02:00
2,18.15,37,2022-04-09 21:59:00.164000+02:00
3,17.95,36,2022-04-09 22:15:11.983000+02:00
4,17.85,36,2022-04-09 22:31:23.745000+02:00
5,17.95,36,2022-04-09 22:47:35.689000+02:00
6,18.0,36,2022-04-09 23:03:47.416000+02:00
7,17.9,36,2022-04-09 23:19:59.599000+02:00
8,17.85,36,2022-04-09 23:36:11.699000+02:00
9,17.8,36,2022-04-09 23:52:23.800000+02:00
10,17.8,37,2022-04-10 00:08:35.821000+02:00
11,17.85,36,2022-04-10 00:24:47.906000+02:00
12,17.95,37,2022-04-10 00:40:59.893000+02:00
13,17.95,37,2022-04-10 00:57:11.770000+02:00
14,17.85,37,2022-04-10 01:13:23.715000+02:00
15,17.8,37,2022-04-10 01:29:35.898000+02:00
16,17.7,36,2022-04-10 01:45:48.106000+02:00
17,17.75,37,2022-04-10 02:02:00.272000+02:00
18,17.75,37,2022-04-10 02:18:12.238000+02:00
19,17.75,37,2022-04-10 02:34:24.532000+02:00
20,17.8,36,2022-04-10 02:50:36.788000+02:00
21,17.9,36,2022-04-10 03:06:49.115000+02:00
22,17.8,36,2022-04-10 03:23:01.353000+02:00
23,17.75,36,2022-04-10 03:39:13.746000+02:00
24,17.75,36,2022-04-10 03:55:26.159000+02:00
25,17.75,36,2022-04-10 04:11:38.571000+02:00
26,17.85,36,2022-04-10 04:27:51.128000+02:00
27,17.7,36,2022-04-10 04:44:03.536000+02:00
28,17.65,36,2022-04-10 05:00:16.144000+02:00
29,17.75,36,2022-04-10 05:16:29.061000+02:00
30,17.75,36,2022-04-10 05:32:41.602000+02:00
31,17.65,36,2022-04-10 05:48:54.227000+02:00
32,17.75,36,2022-04-10 06:05:06.994000+02:00
33,17.8,36,2022-04-10 06:21:19.667000+02:00
34,17.75,37,2022-04-10 06:37:32.531000+02:00
35,17.8,37,2022-04-10 06:53:45.317000+02:00
36,17.95,37,2022-04-10 07:09:57.748000+02:00
37,17.8,36,2022-04-10 07:26:10.380000+02:00
38,17.75,36,2022-04-10 07:42:23.071000+02:00
39,17.6,35,2022-04-10 07:58:35.837000+02:00
40,17.8,35,2022-04-10 08:14:48.609000+02:00
41,17.7,35,2022-04-10 08:31:01.537000+02:00
42,17.7,35,2022-04-10 08:47:14.547000+02:00
43,17.55,35,2022-04-10 09:03:27.541000+02:00
44,17.7,34,2022-04-10 09:19:40.787000+02:00
45,17.5,34,2022-04-10 09:35:53.977000+02:00
46,17.55,34,2022-04-10 09:52:07.217000+02:00
47,17.45,34,2022-04-10 10:08:20.690000+02:00
48,17.4,34,2022-04-10 10:24:34.043000+02:00
49,17.55,34,2022-04-10 10:40:47.421000+02:00
50,17.55,35,2022-04-10 10:57:00.609000+02:00
51,17.8,35,2022-04-10 11:13:13.779000+02:00
52,17.7,35,2022-04-10 11:29:26.998000+02:00
53,17.7,35,2022-04-10 11:45:39.946000+02:00
54,17.8,35,2022-04-10 12:01:52.718000+02:00
55,17.8,35,2022-04-10 12:18:05.245000+02:00
56,17.9,35,2022-04-10 12:34:17.608000+02:00
57,17.95,34,2022-04-10 12:50:29.805000+02:00
58,17.95,34,2022-04-10 13:06:41.707000+02:00
59,18.0,34,2022-04-10 13:22:53.609000+02:00
60,18.0,34,2022-04-10 13:39:05.532000+02:00
61,17.95,34,2022-04-10 13:55:17.546000+02:00
62,18.05,35,2022-04-10 14:11:29.604000+02:00
63,18.05,35,2022-04-10 14:27:41.108000+02:00
64,18.3,35,2022-04-10 14:43:52.521000+02:00
65,18.05,35,2022-04-10 15:00:03.890000+02:00
66,18.05,35,2022-04-10 15:16:15.273000+02:00
67,18.15,34,2022-04-10 15:32:26.613000+02:00
68,18.1,34,2022-04-10 15:48:37.952000+02:00
69,18.1,34,2022-04-10 16:04:49.187000+02:00
70,17.9,34,2022-04-10 16:21:01.094000+02:00
71,17.85,34,2022-04-10 16:37:13.590000+02:00
72,17.85,35,2022-04-10 16:53:25.542000+02:00
73,17.9,35,2022-04-10 17:09:37.533000+02:00
74,17.9,35,2022-04-10 17:25:49.463000+02:00
75,17.9,35,2022-04-10 17:42:01.228000+02:00
76,17.85,35,2022-04-10 17:58:13.133000+02:00
77,17.9,34,2022-04-10 18:14:24.990000+02:00
78,17.9,34,2022-04-10 18:30:37.032000+02:00
79,17.8,34,2022-04-10 18:46:49.279000+02:00
80,17.95,34,2022-04-10 19:03:01.132000+02:00
81,17.8,34,2022-04-10 19:19:12.958000+02:00
82,17.85,34,2022-04-10 19:35:24.855000+02:00
83,17.85,34,2022-04-10 19:51:36.843000+02:00
84,18.15,37,2022-04-10 20:07:48.349000+02:00
85,18.15,37,2022-04-10 20:23:59.639000+02:00
86,18.2,38,2022-04-10 20:40:10.518000+02:00
87,18.35,38,2022-04-10 20:56:21.229000+02:00
0,18.25,38,2022-04-10 21:12:31.924000+02:00
1,18.25,37,2022-04-10 21:28:42.435000+02:00
2,18.35,37,2022-04-10 21:44:53.014000+02:00
3,18.25,37,2022-04-10 22:01:03.687000+02:00
4,18.3,38,2022-04-10 22:17:14.160000+02:00
5,18.35,37,2022-04-10 22:33:24.534000+02:00
6,18.55,36,2022-04-10 22:49:34.006000+02:00
7,18.35,36,2022-04-10 23:05:43.961000+02:00
8,18.35,36,2022-04-10 23:21:54.355000+02:00
9,18.35,36,2022-04-10 23:38:05.020000+02:00
10,18.3,36,2022-04-10 23:54:15.753000+02:00
11,18.4,36,2022-04-11 00:10:26.591000+02:00
12,18.2,36,2022-04-11 00:26:37.476000+02:00
13,18.2,35,2022-04-11 00:42:48.584000+02:00
14,18.15,35,2022-04-11 00:58:59.717000+02:00
15,18.1,35,2022-04-11 01:15:10.888000+02:00
16,18.1,35,2022-04-11 01:31:22.119000+02:00
17,18.2,35,2022-04-11 01:47:33.247000+02:00
18,18.15,35,2022-04-11 02:03:44.543000+02:00
19,18.1,35,2022-04-11 02:19:55.831000+02:00
20,18.05,35,2022-04-11 02:36:07.068000+02:00
21,18.05,35,2022-04-11 02:52:18.440000+02:00
22,18.15,35,2022-04-11 03:08:29.837000+02:00
23,18.1,36,2022-04-11 03:24:40.862000+02:00
24,18.1,36,2022-04-11 03:40:51.969000+02:00
25,18.15,36,2022-04-11 03:57:03.093000+02:00
26,18.1,36,2022-04-11 04:13:14.360000+02:00
27,18.05,35,2022-04-11 04:29:25.645000+02:00
28,18.05,35,2022-04-11 04:45:37.209000+02:00
29,17.95,35,2022-04-11 05:01:48.825000+02:00
30,17.95,34,2022-04-11 05:18:00.456000+02:00
31,17.9,34,2022-04-11 05:34:12.056000+02:00
32,17.9,34,2022-04-11 05:50:23.768000+02:00
33,17.95,35,2022-04-11 06:06:35.626000+02:00
34,17.9,35,2022-04-11 06:22:47.443000+02:00
35,17.85,35,2022-04-11 06:38:59.589000+02:00
36,17.95,35,2022-04-11 06:55:11.679000+02:00
37,18.0,35,2022-04-11 07:11:23.150000+02:00
38,17.95,35,2022-04-11 07:27:34.815000+02:00
39,17.85,34,2022-04-11 07:43:47.005000+02:00
40,17.8,33,2022-04-11 07:59:59.181000+02:00
41,17.95,33,2022-04-11 08:16:11.490000+02:00
42,17.65,33,2022-04-11 08:32:23.993000+02:00
43,17.75,33,2022-04-11 08:48:36.493000+02:00
44,17.75,33,2022-04-11 09:04:49.058000+02:00
45,17.75,33,2022-04-11 09:21:01.489000+02:00
46,17.8,33,2022-04-11 09:37:14.045000+02:00
47,17.75,33,2022-04-11 09:53:26.517000+02:00
48,17.75,33,2022-04-11 10:09:39.342000+02:00
49,17.8,33,2022-04-11 10:25:52.114000+02:00
50,17.9,33,2022-04-11 10:42:04.580000+02:00
51,17.85,33,2022-04-11 10:58:17.187000+02:00
52,17.85,33,2022-04-11 11:14:29.516000+02:00
53,17.8,32,2022-04-11 11:30:41.712000+02:00
54,17.85,33,2022-04-11 11:46:53.691000+02:00
55,17.9,33,2022-04-11 12:03:05.866000+02:00
56,17.85,33,2022-04-11 12:19:18.086000+02:00
57,17.8,33,2022-04-11 12:35:30.321000+02:00
58,17.85,33,2022-04-11 12:51:42.480000+02:00
59,18.0,33,2022-04-11 13:07:54.678000+02:00
60,17.9,33,2022-04-11 13:24:06.535000+02:00
61,18.0,32,2022-04-11 13:40:18.207000+02:00
62,18.0,32,2022-04-11 13:56:29.713000+02:00
63,18.1,32,2022-04-11 14:12:40.962000+02:00
64,18.05,32,2022-04-11 14:28:52.402000+02:00
65,18.05,32,2022-04-11 14:45:03.849000+02:00
66,18.1,32,2022-04-11 15:01:15.352000+02:00
67,18.1,32,2022-04-11 15:17:26.283000+02:00
68,18.25,32,2022-04-11 15:33:37.276000+02:00
69,18.1,32,2022-04-11 15:49:48.517000+02:00
70,18.25,32,2022-04-11 16:05:59.588000+02:00
71,18.2,32,2022-04-11 16:22:10.606000+02:00
72,18.35,32,2022-04-11 16:38:21.535000+02:00
73,18.25,32,2022-04-11 16:54:32.396000+02:00
74,18.25,32,2022-04-11 17:10:43.512000+02:00
75,18.2,32,2022-04-11 17:26:54.441000+02:00
76,18.25,33,2022-04-11 17:43:05.418000+02:00
77,18.05,34,2022-04-11 17:59:16.598000+02:00
78,18.05,34,2022-04-11 18:15:28.070000+02:00
79,18.05,34,2022-04-11 18:31:39.536000+02:00
80,17.95,34,2022-04-11 18:47:51.293000+02:00
81,18.0,34,2022-04-11 19:04:02.980000+02:00
82,17.9,34,2022-04-11 19:20:14.670000+02:00
83,17.95,34,2022-04-11 19:36:26.458000+02:00
84,17.95,34,2022-04-11 19:52:38.406000+02:00
85,18.05,35,2022-04-11 20:08:50.363000+02:00
86,18.05,36,2022-04-11 20:25:01.879000+02:00
87,18.15,36,2022-04-11 20:41:13.333000+02:00
88,18.1,36,2022-04-11 20:57:24.760000+02:00
0,18.1,35,2022-04-11 21:13:36.162000+02:00
1,18.15,35,2022-04-11 21:29:47.569000+02:00
2,18.15,35,2022-04-11 21:45:59.028000+02:00
3,18.35,36,2022-04-11 22:02:10.475000+02:00
4,18.35,36,2022-04-11 22:18:21.548000+02:00
5,18.3,36,2022-04-11 22:34:32.683000+02:00
6,18.2,36,2022-04-11 22:50:43.807000+02:00
7,18.15,36,2022-04-11 23:06:55.270000+02:00
8,18.15,35,2022-04-11 23:23:06.634000+02:00
9,18.1,35,2022-04-11 23:39:18.085000+02:00
10,18.1,35,2022-04-11 23:55:29.732000+02:00
11,18.1,35,2022-04-12 00:11:41.268000+02:00
12,18.1,35,2022-04-12 00:27:52.899000+02:00
13,18.05,35,2022-04-12 00:44:04.606000+02:00
14,18.1,35,2022-04-12 01:00:16.257000+02:00
15,18.05,35,2022-04-12 01:16:27.807000+02:00
16,18.05,35,2022-04-12 01:32:39.533000+02:00
17,18.0,35,2022-04-12 01:48:51.140000+02:00
18,18.0,35,2022-04-12 02:05:02.722000+02:00
19,17.95,35,2022-04-12 02:21:14.474000+02:00
20,18.1,35,2022-04-12 02:37:25.989000+02:00
21,17.9,34,2022-04-12 02:53:37.629000+02:00
22,17.95,34,2022-04-12 03:09:49.468000+02:00
23,17.9,35,2022-04-12 03:26:01.049000+02:00
24,17.9,35,2022-04-12 03:42:12.752000+02:00
25,17.95,34,2022-04-12 03:58:24.598000+02:00
26,17.95,34,2022-04-12 04:14:36.404000+02:00
27,17.95,34,2022-04-12 04:30:48.244000+02:00
28,17.85,34,2022-04-12 04:47:00.335000+02:00
29,17.9,34,2022-04-12 05:03:12.569000+02:00
30,17.9,34,2022-04-12 05:19:24.957000+02:00
31,18.0,34,2022-04-12 05:35:37.249000+02:00
32,17.8,34,2022-04-12 05:51:49.604000+02:00
33,18.4,35,2022-04-12 06:08:01.680000+02:00
34,18.2,34,2022-04-12 06:24:12.630000+02:00
35,18.3,35,2022-04-12 06:40:24.048000+02:00
36,18.3,34,2022-04-12 06:56:34.450000+02:00
37,18.1,33,2022-04-12 07:12:45.808000+02:00
38,17.95,33,2022-04-12 07:28:57.742000+02:00
39,17.95,33,2022-04-12 07:45:09.677000+02:00
40,17.9,33,2022-04-12 08:01:21.726000+02:00
41,17.85,32,2022-04-12 08:17:33.798000+02:00
42,17.8,32,2022-04-12 08:33:46.003000+02:00
43,17.85,32,2022-04-12 08:49:58.232000+02:00
44,17.8,32,2022-04-12 09:06:10.449000+02:00
45,17.85,32,2022-04-12 09:22:22.813000+02:00
46,17.85,31,2022-04-12 09:38:34.912000+02:00
47,17.95,33,2022-04-12 09:54:46.662000+02:00
48,19.05,34,2022-04-12 10:10:56.175000+02:00
49,19.4,33,2022-04-12 10:27:03.532000+02:00
50,19.65,32,2022-04-12 10:43:09.819000+02:00
51,19.8,31,2022-04-12 10:59:15.436000+02:00
52,19.9,31,2022-04-12 11:15:20.723000+02:00
53,20.05,30,2022-04-12 11:31:25.615000+02:00
54,20.2,30,2022-04-12 11:47:30.097000+02:00
55,20.35,30,2022-04-12 12:03:34.242000+02:00
56,20.4,29,2022-04-12 12:19:38.267000+02:00
57,20.5,29,2022-04-12 12:35:42.009000+02:00
58,20.6,29,2022-04-12 12:51:45.194000+02:00
59,20.75,29,2022-04-12 13:07:47.975000+02:00
60,20.9,28,2022-04-12 13:23:50.475000+02:00
61,21.05,28,2022-04-12 13:39:52.545000+02:00
62,21.15,29,2022-04-12 13:55:54.112000+02:00
63,21.2,29,2022-04-12 14:11:55.362000+02:00
64,20.7,29,2022-04-12 14:27:57.294000+02:00
65,20.45,28,2022-04-12 14:44:00.555000+02:00
66,20.3,28,2022-04-12 15:00:04.550000+02:00
67,20.2,28,2022-04-12 15:16:09.029000+02:00
68,20.15,29,2022-04-12 15:32:13.864000+02:00
69,20.15,29,2022-04-12 15:48:19.059000+02:00
70,19.95,29,2022-04-12 16:04:24.412000+02:00
71,20.0,28,2022-04-12 16:20:29.977000+02:00
72,19.75,28,2022-04-12 16:36:35.810000+02:00
73,19.7,28,2022-04-12 16:52:42.113000+02:00
74,19.65,28,2022-04-12 17:08:48.571000+02:00
75,19.55,28,2022-04-12 17:24:55.293000+02:00
76,19.5,28,2022-04-12 17:41:02.197000+02:00
77,19.5,28,2022-04-12 17:57:09.365000+02:00
78,19.4,28,2022-04-12 18:13:16.539000+02:00
79,19.45,28,2022-04-12 18:29:23.990000+02:00
80,19.3,28,2022-04-12 18:45:31.663000+02:00
81,19.3,28,2022-04-12 19:01:39.511000+02:00
82,19.4,28,2022-04-12 19:17:47.456000+02:00
83,19.1,28,2022-04-12 19:33:55.540000+02:00
84,19.1,28,2022-04-12 19:50:03.727000+02:00
85,19.15,29,2022-04-12 20:06:12.029000+02:00
86,19.35,33,2022-04-12 20:22:20.282000+02:00
87,19.35,32,2022-04-12 20:38:27.654000+02:00
88,19.45,32,2022-04-12 20:54:35.447000+02:00
89,19.2,31,2022-04-12 21:10:43.413000+02:00
0,19.4,31,2022-04-12 21:26:51.239000+02:00
1,19.35,30,2022-04-12 21:42:59.182000+02:00
2,19.3,30,2022-04-12 21:59:06.992000+02:00
3,19.35,29,2022-04-12 22:15:14.793000+02:00
4,19.4,29,2022-04-12 22:31:22.782000+02:00
5,19.35,29,2022-04-12 22:47:30.882000+02:00
6,19.25,29,2022-04-12 23:03:38.885000+02:00
7,19.3,29,2022-04-12 23:19:47.006000+02:00
8,19.25,29,2022-04-12 23:35:55.027000+02:00
9,19.1,30,2022-04-12 23:52:03.327000+02:00
10,19.1,30,2022-04-13 00:08:11.815000+02:00
11,19.2,31,2022-04-13 00:24:20.230000+02:00
12,19.1,31,2022-04-13 00:40:28.743000+02:00
13,19.0,32,2022-04-13 00:56:37.256000+02:00
14,18.95,31,2022-04-13 01:12:46.094000+02:00
15,19.2,32,2022-04-13 01:28:54.319000+02:00
16,19.1,31,2022-04-13 01:45:02.597000+02:00
17,19.05,31,2022-04-13 02:01:11.405000+02:00
18,18.85,31,2022-04-13 02:17:20.472000+02:00
19,18.85,31,2022-04-13 02:33:29.678000+02:00
20,18.8,31,2022-04-13 02:49:39.282000+02:00
21,18.8,31,2022-04-13 03:05:48.916000+02:00
22,18.7,30,2022-04-13 03:21:58.745000+02:00
23,18.75,30,2022-04-13 03:38:08.654000+02:00
24,18.65,30,2022-04-13 03:54:18.709000+02:00
25,18.55,31,2022-04-13 04:10:28.919000+02:00
26,18.5,31,2022-04-13 04:26:39.389000+02:00
27,18.5,30,2022-04-13 04:42:50.147000+02:00
28,18.45,31,2022-04-13 04:59:00.615000+02:00
29,18.5,30,2022-04-13 05:15:11.100000+02:00
30,18.4,30,2022-04-13 05:31:21.675000+02:00
31,18.5,30,2022-04-13 05:47:32.535000+02:00
32,18.35,30,2022-04-13 06:03:43.341000+02:00
33,18.3,30,2022-04-13 06:19:54.495000+02:00
34,18.35,30,2022-04-13 06:36:05.939000+02:00
35,18.3,31,2022-04-13 06:52:17.229000+02:00
36,18.45,31,2022-04-13 07:08:28.581000+02:00
37,18.35,31,2022-04-13 07:24:39.838000+02:00
38,18.3,31,2022-04-13 07:40:50.955000+02:00
39,18.7,31,2022-04-13 07:57:01.501000+02:00
40,18.6,30,2022-04-13 08:13:11.591000+02:00
41,18.9,30,2022-04-13 08:29:21.456000+02:00
42,18.85,29,2022-04-13 08:45:30.888000+02:00
43,19.05,30,2022-04-13 09:01:39.625000+02:00
44,18.95,29,2022-04-13 09:17:48.601000+02:00
45,18.9,28,2022-04-13 09:33:57.621000+02:00
46,18.9,28,2022-04-13 09:50:06.528000+02:00
47,18.9,28,2022-04-13 10:06:15.298000+02:00
48,18.9,28,2022-04-13 10:22:24.449000+02:00
49,18.85,29,2022-04-13 10:38:33.582000+02:00
50,18.85,29,2022-04-13 10:54:42.594000+02:00
51,18.9,29,2022-04-13 11:10:51.695000+02:00
52,19.0,28,2022-04-13 11:27:00.462000+02:00
53,19.1,28,2022-04-13 11:43:09.109000+02:00
54,19.1,28,2022-04-13 11:59:17.746000+02:00
55,19.15,28,2022-04-13 12:15:26.215000+02:00
56,19.1,28,2022-04-13 12:31:34.517000+02:00
57,19.2,27,2022-04-13 12:47:42.892000+02:00
58,19.15,28,2022-04-13 13:03:50.781000+02:00
59,19.2,28,2022-04-13 13:19:58.786000+02:00
60,19.25,28,2022-04-13 13:36:06.604000+02:00
61,19.2,28,2022-04-13 13:52:14.497000+02:00
62,19.3,28,2022-04-13 14:08:22.296000+02:00
63,19.25,28,2022-04-13 14:24:30.180000+02:00
64,19.2,27,2022-04-13 14:40:38.041000+02:00
65,19.2,27,2022-04-13 14:56:45.935000+02:00
66,19.4,27,2022-04-13 15:12:53.728000+02:00
67,19.2,27,2022-04-13 15:29:01.505000+02:00
68,19.35,26,2022-04-13 15:45:09.399000+02:00
69,19.25,26,2022-04-13 16:01:17.334000+02:00
70,19.45,27,2022-04-13 16:17:24.970000+02:00
71,19.2,26,2022-04-13 16:33:32.373000+02:00
72,19.05,26,2022-04-13 16:49:40.609000+02:00
73,19.05,26,2022-04-13 17:05:49.175000+02:00
74,19.05,26,2022-04-13 17:21:57.686000+02:00
75,19.1,26,2022-04-13 17:38:06.174000+02:00
76,19.05,26,2022-04-13 17:54:14.581000+02:00
77,18.95,26,2022-04-13 18:10:23.445000+02:00
78,19.0,27,2022-04-13 18:26:32.312000+02:00
79,18.85,27,2022-04-13 18:42:41.185000+02:00
80,18.85,27,2022-04-13 18:58:50.055000+02:00
81,18.8,28,2022-04-13 19:14:59.408000+02:00
82,18.95,28,2022-04-13 19:31:08.627000+02:00
83,19.0,27,2022-04-13 19:47:17.996000+02:00
84,18.8,27,2022-04-13 20:03:27.357000+02:00
85,18.85,27,2022-04-13 20:19:36.834000+02:00
86,19.0,28,2022-04-13 20:35:46.076000+02:00
87,19.1,29,2022-04-13 20:51:54.819000+02:00
88,19.15,29,2022-04-13 21:08:03.380000+02:00
0,19.25,30,2022-04-13 21:24:11.458000+02:00
1,19.2,29,2022-04-13 21:40:19.542000+02:00
2,19.3,30,2022-04-13 21:56:27.333000+02:00
3,19.35,31,2022-04-13 22:12:35.419000+02:00
4,19.35,31,2022-04-13 22:28:43.176000+02:00
5,19.45,32,2022-04-13 22:44:51.064000+02:00
6,19.25,32,2022-04-13 23:00:58.805000+02:00
7,19.5,33,2022-04-13 23:17:05.961000+02:00
8,19.4,32,2022-04-13 23:33:13.143000+02:00
9,19.25,32,2022-04-13 23:49:20.772000+02:00
10,19.3,33,2022-04-14 00:05:28.338000+02:00
11,19.35,33,2022-04-14 00:21:36.080000+02:00
12,19.2,33,2022-04-14 00:37:44.018000+02:00
13,19.2,33,2022-04-14 00:53:52.199000+02:00
14,19.3,33,2022-04-14 01:10:00.502000+02:00
15,19.2,33,2022-04-14 01:26:08.978000+02:00
16,19.15,33,2022-04-14 01:42:17.425000+02:00
17,19.1,33,2022-04-14 01:58:25.863000+02:00
18,19.05,33,2022-04-14 02:14:34.569000+02:00
19,19.05,33,2022-04-14 02:30:43.276000+02:00
20,19.05,33,2022-04-14 02:46:51.990000+02:00
21,18.95,34,2022-04-14 03:03:00.807000+02:00
22,18.95,33,2022-04-14 03:19:09.683000+02:00
23,19.05,33,2022-04-14 03:35:18.892000+02:00
24,18.85,33,2022-04-14 03:51:28.028000+02:00
25,18.85,32,2022-04-14 04:07:37.196000+02:00
26,18.8,32,2022-04-14 04:23:46.597000+02:00
27,18.8,32,2022-04-14 04:39:56.190000+02:00
28,18.8,33,2022-04-14 04:56:05.940000+02:00
29,18.75,32,2022-04-14 05:12:15.636000+02:00
30,18.85,32,2022-04-14 05:28:25.488000+02:00
31,18.75,32,2022-04-14 05:44:35.495000+02:00
32,18.7,31,2022-04-14 06:00:45.606000+02:00
33,18.65,31,2022-04-14 06:16:55.955000+02:00
34,18.7,32,2022-04-14 06:33:06.531000+02:00
35,18.65,32,2022-04-14 06:49:17.209000+02:00
36,18.75,32,2022-04-14 07:05:27.627000+02:00
37,18.6,32,2022-04-14 07:21:38.104000+02:00
38,18.65,31,2022-04-14 07:37:48.420000+02:00
39,18.75,31,2022-04-14 07:53:58.606000+02:00
40,18.75,30,2022-04-14 08:10:08.394000+02:00
41,18.8,30,2022-04-14 08:26:17.929000+02:00
42,18.9,29,2022-04-14 08:42:27.175000+02:00
43,18.95,29,2022-04-14 08:58:36.615000+02:00
44,19.05,29,2022-04-14 09:14:45.517000+02:00
45,19.05,29,2022-04-14 09:30:54.460000+02:00
46,19.05,29,2022-04-14 09:47:03.510000+02:00
47,19.2,28,2022-04-14 10:03:12.385000+02:00
48,19.15,28,2022-04-14 10:19:21.403000+02:00
49,19.05,28,2022-04-14 10:35:30.390000+02:00
50,19.1,28,2022-04-14 10:51:39.464000+02:00
51,19.15,28,2022-04-14 11:07:48.188000+02:00
52,19.15,28,2022-04-14 11:23:56.843000+02:00
53,19.25,28,2022-04-14 11:40:05.449000+02:00
54,19.3,29,2022-04-14 11:56:13.588000+02:00
55,19.3,29,2022-04-14 12:12:21.659000+02:00
56,19.35,29,2022-04-14 12:28:29.547000+02:00
57,19.35,28,2022-04-14 12:44:37.357000+02:00
58,19.4,28,2022-04-14 13:00:44.926000+02:00
59,19.4,28,2022-04-14 13:16:52.591000+02:00
60,19.4,27,2022-04-14 13:33:00.198000+02:00
61,19.4,27,2022-04-14 13:49:07.775000+02:00
62,19.3,27,2022-04-14 14:05:15.332000+02:00
63,19.35,26,2022-04-14 14:21:22.966000+02:00
64,19.35,26,2022-04-14 14:37:30.678000+02:00
65,19.4,26,2022-04-14 14:53:38.466000+02:00
66,19.35,27,2022-04-14 15:09:46.199000+02:00
67,19.3,27,2022-04-14 15:25:53.871000+02:00
68,19.25,26,2022-04-14 15:42:01.658000+02:00
69,19.2,26,2022-04-14 15:58:09.806000+02:00
70,19.25,25,2022-04-14 16:14:18.092000+02:00
71,19.2,25,2022-04-14 16:30:26.610000+02:00
72,19.2,25,2022-04-14 16:46:35.189000+02:00
73,19.1,25,2022-04-14 17:02:43.848000+02:00
74,19.2,25,2022-04-14 17:18:52.539000+02:00
75,19.05,25,2022-04-14 17:35:01.426000+02:00
76,18.95,25,2022-04-14 17:51:10.553000+02:00
77,19.0,26,2022-04-14 18:07:19.644000+02:00
78,18.9,26,2022-04-14 18:23:28.854000+02:00
79,19.0,27,2022-04-14 18:39:38.523000+02:00
80,18.9,27,2022-04-14 18:55:47.613000+02:00
81,18.75,27,2022-04-14 19:11:57.424000+02:00
82,18.9,27,2022-04-14 19:28:07.356000+02:00
83,18.75,27,2022-04-14 19:44:17.411000+02:00
84,18.7,27,2022-04-14 20:00:27.728000+02:00
85,19.2,29,2022-04-14 20:16:37.536000+02:00
86,19.3,31,2022-04-14 20:32:46.274000+02:00
87,19.3,31,2022-04-14 20:48:54.668000+02:00
88,19.4,30,2022-04-14 21:05:03.038000+02:00
0,19.2,29,2022-04-14 21:21:11.325000+02:00
1,19.1,28,2022-04-14 21:37:19.736000+02:00
2,19.1,28,2022-04-14 21:53:28.432000+02:00
3,19.2,29,2022-04-14 22:09:36.526000+02:00
4,19.25,30,2022-04-14 22:25:44.639000+02:00
5,19.15,30,2022-04-14 22:41:52.780000+02:00
6,19.1,30,2022-04-14 22:58:01.226000+02:00
7,19.15,30,2022-04-14 23:14:09.716000+02:00
8,19.15,30,2022-04-14 23:30:18.083000+02:00
9,19.25,30,2022-04-14 23:46:26.465000+02:00
10,19.2,30,2022-04-15 00:02:34.952000+02:00
11,19.0,29,2022-04-15 00:18:43.635000+02:00
12,19.05,29,2022-04-15 00:34:52.476000+02:00
13,18.95,29,2022-04-15 00:51:01.373000+02:00
14,18.95,29,2022-04-15 01:07:10.795000+02:00
15,18.8,29,2022-04-15 01:23:20.424000+02:00
16,18.75,29,2022-04-15 01:39:30.162000+02:00
17,18.85,29,2022-04-15 01:55:40.020000+02:00
18,18.7,29,2022-04-15 02:11:50.155000+02:00
19,18.65,29,2022-04-15 02:28:00.234000+02:00
20,18.6,29,2022-04-15 02:44:10.466000+02:00
21,18.55,28,2022-04-15 03:00:21.344000+02:00
22,18.5,28,2022-04-15 03:16:32.378000+02:00
23,18.45,28,2022-04-15 03:32:43.691000+02:00
24,18.4,28,2022-04-15 03:48:55.070000+02:00
25,18.35,28,2022-04-15 04:05:06.330000+02:00
26,18.45,28,2022-04-15 04:21:17.941000+02:00
27,18.35,28,2022-04-15 04:37:29.660000+02:00
28,18.4,28,2022-04-15 04:53:41.134000+02:00
29,18.35,28,2022-04-15 05:09:52.624000+02:00
30,18.25,28,2022-04-15 05:26:04.306000+02:00
31,18.2,28,2022-04-15 05:42:15.995000+02:00
32,18.15,28,2022-04-15 05:58:27.701000+02:00
33,18.3,29,2022-04-15 06:14:39.494000+02:00
34,18.1,28,2022-04-15 06:30:51.444000+02:00
