,2OfficeDoor,timestamp
8,NOT_PRESENT,2022-10-08 13:58:46.992000+02:00
9,PRESENT,2022-10-08 19:40:18.549000+02:00
0,NOT_PRESENT,2022-10-08 21:53:42.910000+02:00
1,PRESENT,2022-10-08 21:54:07.774000+02:00
2,NOT_PRESENT,2022-10-09 00:39:39.546000+02:00
3,PRESENT,2022-10-09 00:41:14.400000+02:00
4,NOT_PRESENT,2022-10-09 03:04:28.893000+02:00
5,PRESENT,2022-10-09 04:20:51.491000+02:00
6,NOT_PRESENT,2022-10-09 06:38:29.624000+02:00
7,PRESENT,2022-10-09 08:02:33.905000+02:00
8,NOT_PRESENT,2022-10-09 08:20:36.032000+02:00
9,PRESENT,2022-10-09 09:13:00.017000+02:00
10,NOT_PRESENT,2022-10-09 09:50:53.641000+02:00
11,PRESENT,2022-10-09 09:51:02.937000+02:00
12,NOT_PRESENT,2022-10-09 10:01:07.807000+02:00
13,PRESENT,2022-10-09 10:05:08.337000+02:00
14,NOT_PRESENT,2022-10-09 10:10:11.610000+02:00
15,PRESENT,2022-10-09 10:10:21.564000+02:00
16,NOT_PRESENT,2022-10-09 10:12:02.405000+02:00
17,PRESENT,2022-10-09 10:12:13.300000+02:00
18,NOT_PRESENT,2022-10-09 10:34:07.201000+02:00
19,PRESENT,2022-10-09 10:34:34.075000+02:00
20,NOT_PRESENT,2022-10-09 16:08:23.897000+02:00
21,PRESENT,2022-10-09 16:09:15.591000+02:00
22,NOT_PRESENT,2022-10-09 16:24:00.216000+02:00
23,PRESENT,2022-10-09 16:24:16.714000+02:00
24,NOT_PRESENT,2022-10-09 16:26:42.692000+02:00
25,PRESENT,2022-10-09 16:26:57.172000+02:00
26,NOT_PRESENT,2022-10-09 16:32:50.014000+02:00
27,PRESENT,2022-10-09 19:03:51.375000+02:00
28,NOT_PRESENT,2022-10-09 19:06:14.311000+02:00
29,PRESENT,2022-10-09 19:06:36.198000+02:00
30,NOT_PRESENT,2022-10-09 19:20:09.865000+02:00
31,PRESENT,2022-10-09 19:35:00.841000+02:00
0,NOT_PRESENT,2022-10-09 22:13:10.468000+02:00
1,PRESENT,2022-10-09 22:17:11.869000+02:00
2,NOT_PRESENT,2022-10-10 04:47:42.272000+02:00
3,PRESENT,2022-10-10 06:32:52.752000+02:00
4,NOT_PRESENT,2022-10-10 15:24:53.547000+02:00
5,PRESENT,2022-10-10 18:22:49.456000+02:00
0,NOT_PRESENT,2022-10-11 20:18:19.078000+02:00
0,PRESENT,2022-10-12 06:46:49.929000+02:00
1,NOT_PRESENT,2022-10-12 07:12:04.526000+02:00
2,PRESENT,2022-10-12 07:13:26.882000+02:00
3,NOT_PRESENT,2022-10-12 07:19:59.720000+02:00
4,PRESENT,2022-10-12 07:20:02.709000+02:00
5,NOT_PRESENT,2022-10-12 07:21:38.291000+02:00
6,PRESENT,2022-10-12 07:21:49.610000+02:00
7,NOT_PRESENT,2022-10-12 15:37:37.896000+02:00
8,PRESENT,2022-10-12 15:37:45.851000+02:00
9,NOT_PRESENT,2022-10-12 15:38:17.754000+02:00
10,PRESENT,2022-10-12 15:38:33.354000+02:00
11,NOT_PRESENT,2022-10-12 16:10:52.751000+02:00
12,PRESENT,2022-10-12 16:11:00.041000+02:00
13,NOT_PRESENT,2022-10-12 17:19:33.636000+02:00
14,PRESENT,2022-10-12 17:19:51.904000+02:00
0,NOT_PRESENT,2022-10-15 12:34:51.142000+02:00
1,PRESENT,2022-10-15 12:34:59.087000+02:00
2,NOT_PRESENT,2022-10-15 15:02:09.309000+02:00
3,PRESENT,2022-10-15 15:02:11.036000+02:00
4,NOT_PRESENT,2022-10-15 15:39:09.449000+02:00
5,PRESENT,2022-10-15 15:39:35.345000+02:00
6,NOT_PRESENT,2022-10-15 15:53:12.842000+02:00
7,PRESENT,2022-10-15 16:08:37.358000+02:00
0,NOT_PRESENT,2022-10-15 22:02:35.601000+02:00
1,PRESENT,2022-10-15 22:05:10.432000+02:00
2,NOT_PRESENT,2022-10-15 23:46:07.603000+02:00
3,PRESENT,2022-10-16 08:25:33.253000+02:00
4,NOT_PRESENT,2022-10-16 08:46:00.868000+02:00
5,PRESENT,2022-10-16 08:46:07.499000+02:00
6,NOT_PRESENT,2022-10-16 13:37:49.174000+02:00
7,PRESENT,2022-10-16 13:37:52.803000+02:00
8,NOT_PRESENT,2022-10-16 13:51:49.726000+02:00
9,PRESENT,2022-10-16 16:05:33.197000+02:00
10,NOT_PRESENT,2022-10-16 17:10:05.160000+02:00
11,PRESENT,2022-10-16 17:10:11.387000+02:00
12,NOT_PRESENT,2022-10-16 19:54:03.426000+02:00
13,PRESENT,2022-10-16 20:25:12.303000+02:00
14,NOT_PRESENT,2022-10-16 20:57:58.156000+02:00
0,PRESENT,2022-10-17 01:31:35.635000+02:00
1,NOT_PRESENT,2022-10-17 07:16:22.740000+02:00
2,PRESENT,2022-10-17 07:41:06.087000+02:00
3,NOT_PRESENT,2022-10-17 17:18:40.891000+02:00
4,PRESENT,2022-10-17 17:32:42.804000+02:00
5,NOT_PRESENT,2022-10-17 19:47:30.145000+02:00
0,PRESENT,2022-10-18 15:32:56.877000+02:00
1,NOT_PRESENT,2022-10-18 15:41:11.505000+02:00
2,PRESENT,2022-10-18 17:32:47.990000+02:00
3,NOT_PRESENT,2022-10-18 18:03:26.578000+02:00
4,PRESENT,2022-10-18 18:03:38.529000+02:00
5,NOT_PRESENT,2022-10-18 18:09:37.819000+02:00
6,PRESENT,2022-10-18 18:09:52.691000+02:00
7,NOT_PRESENT,2022-10-18 19:13:31.535000+02:00
8,PRESENT,2022-10-18 19:13:44.390000+02:00
0,NOT_PRESENT,2022-10-18 23:49:17.268000+02:00
1,PRESENT,2022-10-19 07:06:53.893000+02:00
0,NOT_PRESENT,2022-10-20 01:59:43.645000+02:00
1,PRESENT,2022-10-20 06:55:19.376000+02:00
2,NOT_PRESENT,2022-10-20 12:50:10.368000+02:00
3,PRESENT,2022-10-20 12:50:47.317000+02:00
0,NOT_PRESENT,2022-10-21 01:19:00.603000+02:00
1,PRESENT,2022-10-21 07:02:58.394000+02:00
2,NOT_PRESENT,2022-10-21 16:26:59.288000+02:00
3,PRESENT,2022-10-21 19:18:02.935000+02:00
0,NOT_PRESENT,2022-10-22 02:09:32.278000+02:00
1,PRESENT,2022-10-22 09:16:28.521000+02:00
2,NOT_PRESENT,2022-10-22 20:24:56.913000+02:00
3,PRESENT,2022-10-22 20:25:17.163000+02:00
0,NOT_PRESENT,2022-10-22 22:34:46.447000+02:00
1,PRESENT,2022-10-23 06:51:18.739000+02:00
2,NOT_PRESENT,2022-10-23 06:51:36.989000+02:00
3,PRESENT,2022-10-23 06:54:13.424000+02:00
4,NOT_PRESENT,2022-10-23 11:18:09.571000+02:00
5,PRESENT,2022-10-23 11:24:08.714000+02:00
6,NOT_PRESENT,2022-10-23 11:59:30.387000+02:00
7,PRESENT,2022-10-23 12:04:54.024000+02:00
8,NOT_PRESENT,2022-10-23 12:10:45.240000+02:00
9,PRESENT,2022-10-23 12:11:17.196000+02:00
10,NOT_PRESENT,2022-10-23 13:37:32.526000+02:00
11,PRESENT,2022-10-23 13:38:00.432000+02:00
12,NOT_PRESENT,2022-10-23 15:26:16.895000+02:00
13,PRESENT,2022-10-23 16:06:05.102000+02:00
14,NOT_PRESENT,2022-10-23 16:22:20.243000+02:00
15,PRESENT,2022-10-23 16:23:08.271000+02:00
16,NOT_PRESENT,2022-10-23 19:22:59.305000+02:00
0,PRESENT,2022-10-24 05:44:14.147000+02:00
1,NOT_PRESENT,2022-10-24 06:23:40.356000+02:00
2,PRESENT,2022-10-24 06:25:45.994000+02:00
3,NOT_PRESENT,2022-10-24 06:33:20.148000+02:00
4,PRESENT,2022-10-24 06:33:25.446000+02:00
5,NOT_PRESENT,2022-10-24 06:33:30.395000+02:00
6,PRESENT,2022-10-24 06:37:14.456000+02:00
7,NOT_PRESENT,2022-10-24 06:55:36.438000+02:00
8,PRESENT,2022-10-24 07:09:46.487000+02:00
9,NOT_PRESENT,2022-10-24 07:39:23.131000+02:00
10,PRESENT,2022-10-24 16:13:50.068000+02:00
11,NOT_PRESENT,2022-10-24 18:45:42.523000+02:00
12,PRESENT,2022-10-24 19:11:30.212000+02:00
13,NOT_PRESENT,2022-10-24 20:21:31.327000+02:00
14,PRESENT,2022-10-24 20:48:30.217000+02:00
0,NOT_PRESENT,2022-10-25 01:07:47.974000+02:00
1,PRESENT,2022-10-25 06:23:47.171000+02:00
2,NOT_PRESENT,2022-10-25 06:39:41.207000+02:00
3,PRESENT,2022-10-25 06:41:43.609000+02:00
4,NOT_PRESENT,2022-10-25 06:54:54.167000+02:00
5,PRESENT,2022-10-25 06:54:57.544000+02:00
6,NOT_PRESENT,2022-10-25 16:46:23.754000+02:00
7,PRESENT,2022-10-25 16:46:50.279000+02:00
8,NOT_PRESENT,2022-10-25 17:14:58.807000+02:00
9,PRESENT,2022-10-25 17:22:57.308000+02:00
10,NOT_PRESENT,2022-10-25 17:57:50.110000+02:00
11,PRESENT,2022-10-25 17:59:59.320000+02:00
12,NOT_PRESENT,2022-10-25 18:43:20.572000+02:00
13,PRESENT,2022-10-25 18:43:30.483000+02:00
14,NOT_PRESENT,2022-10-25 18:47:59.656000+02:00
15,PRESENT,2022-10-25 18:48:08.897000+02:00
16,NOT_PRESENT,2022-10-25 18:53:10.520000+02:00
17,PRESENT,2022-10-25 18:54:13.476000+02:00
18,NOT_PRESENT,2022-10-25 19:07:46.759000+02:00
19,PRESENT,2022-10-25 19:07:50.132000+02:00
20,NOT_PRESENT,2022-10-25 20:29:47.563000+02:00
21,PRESENT,2022-10-25 20:29:52.868000+02:00
0,NOT_PRESENT,2022-10-26 01:31:29.446000+02:00
1,PRESENT,2022-10-26 06:27:57.933000+02:00
2,NOT_PRESENT,2022-10-26 06:41:21.874000+02:00
3,PRESENT,2022-10-26 07:34:24.675000+02:00
4,NOT_PRESENT,2022-10-26 18:03:01.586000+02:00
5,PRESENT,2022-10-26 18:03:26.734000+02:00
6,NOT_PRESENT,2022-10-26 18:07:44.233000+02:00
7,PRESENT,2022-10-26 18:34:09.620000+02:00
8,NOT_PRESENT,2022-10-26 18:58:49.813000+02:00
0,PRESENT,2022-10-27 06:12:03.693000+02:00
1,NOT_PRESENT,2022-10-27 06:23:07.768000+02:00
2,PRESENT,2022-10-27 06:32:52.587000+02:00
3,NOT_PRESENT,2022-10-27 07:01:43.997000+02:00
4,PRESENT,2022-10-27 07:01:55.217000+02:00
5,NOT_PRESENT,2022-10-27 07:02:02.496000+02:00
6,PRESENT,2022-10-27 07:42:17.204000+02:00
7,NOT_PRESENT,2022-10-27 07:42:19.330000+02:00
8,PRESENT,2022-10-27 15:25:53.508000+02:00
9,NOT_PRESENT,2022-10-27 17:56:31.606000+02:00
0,PRESENT,2022-10-28 01:39:07.908000+02:00
1,NOT_PRESENT,2022-10-28 06:32:08.913000+02:00
2,PRESENT,2022-10-28 07:17:35.779000+02:00
3,NOT_PRESENT,2022-10-28 07:18:35.463000+02:00
4,PRESENT,2022-10-28 07:39:50.093000+02:00
5,NOT_PRESENT,2022-10-28 11:35:15.295000+02:00
6,PRESENT,2022-10-28 11:35:30.771000+02:00
7,NOT_PRESENT,2022-10-28 15:38:35.765000+02:00
8,PRESENT,2022-10-28 16:09:39.702000+02:00
9,NOT_PRESENT,2022-10-28 19:25:28.549000+02:00
10,PRESENT,2022-10-28 19:37:59.394000+02:00
0,NOT_PRESENT,2022-10-28 22:58:17.570000+02:00
1,PRESENT,2022-10-29 06:45:47.641000+02:00
2,NOT_PRESENT,2022-10-29 07:27:28.786000+02:00
3,PRESENT,2022-10-29 07:27:42.254000+02:00
4,NOT_PRESENT,2022-10-29 07:43:03.111000+02:00
5,PRESENT,2022-10-29 07:43:07.981000+02:00
6,NOT_PRESENT,2022-10-29 08:27:15.459000+02:00
7,PRESENT,2022-10-29 08:27:28.925000+02:00
8,NOT_PRESENT,2022-10-29 08:53:28.816000+02:00
9,PRESENT,2022-10-29 08:54:39.427000+02:00
10,NOT_PRESENT,2022-10-29 09:04:18.065000+02:00
11,PRESENT,2022-10-29 09:17:37.212000+02:00
12,NOT_PRESENT,2022-10-29 09:22:49.344000+02:00
13,PRESENT,2022-10-29 15:45:55.587000+02:00
14,NOT_PRESENT,2022-10-29 16:03:22.488000+02:00
15,PRESENT,2022-10-29 16:05:23.763000+02:00
0,NOT_PRESENT,2022-10-30 02:06:34.707000+01:00
1,PRESENT,2022-10-30 06:02:05.049000+01:00
2,NOT_PRESENT,2022-10-30 07:38:59.890000+01:00
3,PRESENT,2022-10-30 07:39:08.033000+01:00
4,NOT_PRESENT,2022-10-30 08:08:00.033000+01:00
5,PRESENT,2022-10-30 08:13:26.716000+01:00
6,NOT_PRESENT,2022-10-30 08:33:25.607000+01:00
7,PRESENT,2022-10-30 08:36:55.183000+01:00
8,NOT_PRESENT,2022-10-30 09:20:17.685000+01:00
9,PRESENT,2022-10-30 11:26:21.072000+01:00
10,NOT_PRESENT,2022-10-30 12:13:27.507000+01:00
11,PRESENT,2022-10-30 12:15:51.806000+01:00
12,NOT_PRESENT,2022-10-30 12:54:31.776000+01:00
13,PRESENT,2022-10-30 12:54:42.336000+01:00
14,NOT_PRESENT,2022-10-30 15:40:35.430000+01:00
15,PRESENT,2022-10-30 15:40:47.323000+01:00
16,NOT_PRESENT,2022-10-30 15:46:04.393000+01:00
17,PRESENT,2022-10-30 16:53:35.042000+01:00
0,NOT_PRESENT,2022-10-30 20:17:24.560000+01:00
1,PRESENT,2022-10-30 20:17:47.419000+01:00
2,NOT_PRESENT,2022-10-30 23:40:41.542000+01:00
3,PRESENT,2022-10-30 23:42:59.303000+01:00
4,NOT_PRESENT,2022-10-31 05:35:22.377000+01:00
5,PRESENT,2022-10-31 05:35:30.281000+01:00
6,NOT_PRESENT,2022-10-31 05:49:54.978000+01:00
7,PRESENT,2022-10-31 07:58:55.060000+01:00
8,NOT_PRESENT,2022-10-31 12:29:49.519000+01:00
9,PRESENT,2022-10-31 12:29:56.343000+01:00
10,NOT_PRESENT,2022-10-31 14:27:55.779000+01:00
11,PRESENT,2022-10-31 14:28:00.423000+01:00
12,NOT_PRESENT,2022-10-31 16:47:21.722000+01:00
13,PRESENT,2022-10-31 16:47:32.938000+01:00
14,NOT_PRESENT,2022-10-31 17:34:25.823000+01:00
15,PRESENT,2022-10-31 17:34:41.535000+01:00
16,NOT_PRESENT,2022-10-31 19:15:52.131000+01:00
0,PRESENT,2022-11-01 02:02:19.173000+01:00
1,NOT_PRESENT,2022-11-01 06:27:14.872000+01:00
2,PRESENT,2022-11-01 06:27:25.883000+01:00
3,NOT_PRESENT,2022-11-01 06:46:09.473000+01:00
4,PRESENT,2022-11-01 06:46:14.760000+01:00
5,NOT_PRESENT,2022-11-01 07:39:32.577000+01:00
6,PRESENT,2022-11-01 07:40:07.390000+01:00
7,NOT_PRESENT,2022-11-01 07:40:32.740000+01:00
8,PRESENT,2022-11-01 07:40:36.764000+01:00
9,NOT_PRESENT,2022-11-01 14:27:44.704000+01:00
10,PRESENT,2022-11-01 14:27:53.273000+01:00
11,NOT_PRESENT,2022-11-01 14:34:44.484000+01:00
12,PRESENT,2022-11-01 14:35:19.937000+01:00
0,NOT_PRESENT,2022-11-01 21:35:23.888000+01:00
1,PRESENT,2022-11-02 00:24:56.608000+01:00
2,NOT_PRESENT,2022-11-02 05:24:00.342000+01:00
3,PRESENT,2022-11-02 06:20:11.640000+01:00
4,NOT_PRESENT,2022-11-02 06:24:57.259000+01:00
5,PRESENT,2022-11-02 06:25:03.849000+01:00
6,NOT_PRESENT,2022-11-02 09:52:53.292000+01:00
7,PRESENT,2022-11-02 09:53:02.513000+01:00
8,NOT_PRESENT,2022-11-02 10:10:11.069000+01:00
9,PRESENT,2022-11-02 10:10:15.069000+01:00
10,NOT_PRESENT,2022-11-02 10:14:54.321000+01:00
11,PRESENT,2022-11-02 10:14:59.840000+01:00
12,NOT_PRESENT,2022-11-02 18:29:24.577000+01:00
13,PRESENT,2022-11-02 18:29:34.459000+01:00
0,NOT_PRESENT,2022-11-03 00:13:12.895000+01:00
1,PRESENT,2022-11-03 05:19:24.569000+01:00
2,NOT_PRESENT,2022-11-03 06:44:12.845000+01:00
3,PRESENT,2022-11-03 06:46:46.010000+01:00
4,NOT_PRESENT,2022-11-03 06:47:28.868000+01:00
5,PRESENT,2022-11-03 06:47:37.020000+01:00
6,NOT_PRESENT,2022-11-03 07:05:02.612000+01:00
7,PRESENT,2022-11-03 07:05:07.910000+01:00
8,NOT_PRESENT,2022-11-03 07:35:32.198000+01:00
9,PRESENT,2022-11-03 07:38:57.162000+01:00
10,NOT_PRESENT,2022-11-03 18:49:43.964000+01:00
11,PRESENT,2022-11-03 18:49:51.901000+01:00
12,NOT_PRESENT,2022-11-03 18:51:08.763000+01:00
13,PRESENT,2022-11-03 18:51:35.239000+01:00
14,NOT_PRESENT,2022-11-03 19:30:07.600000+01:00
0,PRESENT,2022-11-04 05:39:38.866000+01:00
1,NOT_PRESENT,2022-11-04 06:40:47.824000+01:00
2,PRESENT,2022-11-04 07:00:13.965000+01:00
3,NOT_PRESENT,2022-11-04 07:31:12.372000+01:00
4,PRESENT,2022-11-04 14:44:32.326000+01:00
5,NOT_PRESENT,2022-11-04 15:07:49.197000+01:00
6,PRESENT,2022-11-04 15:07:51.932000+01:00
7,NOT_PRESENT,2022-11-04 15:09:53.039000+01:00
8,PRESENT,2022-11-04 15:13:15.416000+01:00
9,NOT_PRESENT,2022-11-04 15:54:44.287000+01:00
10,PRESENT,2022-11-04 15:55:15.712000+01:00
11,NOT_PRESENT,2022-11-04 15:57:26.319000+01:00
12,PRESENT,2022-11-04 15:57:41.124000+01:00
13,NOT_PRESENT,2022-11-04 17:16:28.385000+01:00
14,PRESENT,2022-11-04 18:41:33.403000+01:00
0,NOT_PRESENT,2022-11-05 00:56:12.363000+01:00
1,PRESENT,2022-11-05 06:23:48.938000+01:00
2,NOT_PRESENT,2022-11-05 08:54:37.697000+01:00
3,PRESENT,2022-11-05 08:54:42.981000+01:00
4,NOT_PRESENT,2022-11-05 09:00:47.994000+01:00
5,PRESENT,2022-11-05 09:02:33.956000+01:00
6,NOT_PRESENT,2022-11-05 09:02:48.754000+01:00
7,PRESENT,2022-11-05 09:03:00.028000+01:00
8,NOT_PRESENT,2022-11-05 10:44:38.004000+01:00
9,PRESENT,2022-11-05 10:44:49.222000+01:00
10,NOT_PRESENT,2022-11-05 13:10:01.403000+01:00
11,PRESENT,2022-11-05 13:12:27.933000+01:00
0,NOT_PRESENT,2022-11-06 01:53:22.179000+01:00
1,PRESENT,2022-11-06 07:24:30.675000+01:00
2,NOT_PRESENT,2022-11-06 08:21:27.688000+01:00
3,PRESENT,2022-11-06 08:21:33.200000+01:00
4,NOT_PRESENT,2022-11-06 08:55:15.771000+01:00
5,PRESENT,2022-11-06 08:56:14.007000+01:00
6,NOT_PRESENT,2022-11-06 08:56:55.538000+01:00
7,PRESENT,2022-11-06 08:57:04.119000+01:00
8,NOT_PRESENT,2022-11-06 10:09:01.252000+01:00
9,PRESENT,2022-11-06 10:09:45.082000+01:00
10,NOT_PRESENT,2022-11-06 12:29:23.055000+01:00
11,PRESENT,2022-11-06 13:02:08.466000+01:00
12,NOT_PRESENT,2022-11-06 13:31:48.192000+01:00
13,PRESENT,2022-11-06 13:31:52.185000+01:00
14,NOT_PRESENT,2022-11-06 13:52:40.021000+01:00
15,PRESENT,2022-11-06 13:52:48.152000+01:00
16,NOT_PRESENT,2022-11-06 15:25:40.051000+01:00
17,PRESENT,2022-11-06 15:27:08.673000+01:00
18,NOT_PRESENT,2022-11-06 18:28:40.878000+01:00
19,PRESENT,2022-11-06 18:28:55.671000+01:00
20,NOT_PRESENT,2022-11-06 19:08:32.145000+01:00
0,PRESENT,2022-11-07 05:59:47.197000+01:00
1,NOT_PRESENT,2022-11-07 06:08:04.389000+01:00
2,PRESENT,2022-11-07 07:09:09.545000+01:00
3,NOT_PRESENT,2022-11-07 15:42:21.937000+01:00
4,PRESENT,2022-11-07 15:42:29.426000+01:00
5,NOT_PRESENT,2022-11-07 15:53:43.513000+01:00
6,PRESENT,2022-11-07 15:57:25.452000+01:00
7,NOT_PRESENT,2022-11-07 16:24:00.033000+01:00
8,PRESENT,2022-11-07 16:25:19.481000+01:00
9,NOT_PRESENT,2022-11-07 16:37:16.118000+01:00
10,PRESENT,2022-11-07 16:37:31.159000+01:00
11,NOT_PRESENT,2022-11-07 18:24:11.370000+01:00
12,PRESENT,2022-11-07 19:13:56.105000+01:00
13,NOT_PRESENT,2022-11-07 19:41:44.217000+01:00
0,PRESENT,2022-11-08 06:19:38.508000+01:00
1,NOT_PRESENT,2022-11-08 07:06:57.919000+01:00
2,PRESENT,2022-11-08 07:31:25.939000+01:00
3,NOT_PRESENT,2022-11-08 07:39:52.299000+01:00
4,PRESENT,2022-11-08 09:16:09.708000+01:00
5,NOT_PRESENT,2022-11-08 14:24:31.729000+01:00
6,PRESENT,2022-11-08 15:20:52.850000+01:00
7,NOT_PRESENT,2022-11-08 17:49:46.772000+01:00
8,PRESENT,2022-11-08 17:54:19.616000+01:00
0,NOT_PRESENT,2022-11-08 21:39:37.515000+01:00
1,PRESENT,2022-11-08 21:39:48.065000+01:00
2,NOT_PRESENT,2022-11-08 23:50:52.970000+01:00
3,PRESENT,2022-11-09 00:44:24.816000+01:00
4,NOT_PRESENT,2022-11-09 06:31:37.696000+01:00
5,PRESENT,2022-11-09 07:54:05.729000+01:00
6,NOT_PRESENT,2022-11-09 18:09:26.216000+01:00
7,PRESENT,2022-11-09 18:09:42.412000+01:00
8,NOT_PRESENT,2022-11-09 19:00:30.975000+01:00
0,PRESENT,2022-11-10 01:00:24.519000+01:00
1,NOT_PRESENT,2022-11-10 06:20:00.043000+01:00
2,PRESENT,2022-11-10 06:24:11.398000+01:00
3,NOT_PRESENT,2022-11-10 06:58:46.208000+01:00
4,PRESENT,2022-11-10 06:58:59.246000+01:00
5,NOT_PRESENT,2022-11-10 07:10:22.127000+01:00
6,PRESENT,2022-11-10 07:10:30.257000+01:00
7,NOT_PRESENT,2022-11-10 13:27:15.327000+01:00
8,PRESENT,2022-11-10 13:27:19.543000+01:00
9,NOT_PRESENT,2022-11-10 17:06:38.239000+01:00
10,PRESENT,2022-11-10 17:06:42.469000+01:00
11,NOT_PRESENT,2022-11-10 18:31:05.289000+01:00
12,PRESENT,2022-11-10 18:31:49.786000+01:00
0,NOT_PRESENT,2022-11-10 23:12:40.702000+01:00
1,PRESENT,2022-11-11 07:15:33.978000+01:00
2,NOT_PRESENT,2022-11-11 07:15:36.095000+01:00
3,PRESENT,2022-11-11 07:15:37.840000+01:00
4,NOT_PRESENT,2022-11-11 15:27:55.770000+01:00
5,PRESENT,2022-11-11 16:44:50.539000+01:00
6,NOT_PRESENT,2022-11-11 17:28:37.681000+01:00
7,PRESENT,2022-11-11 18:06:10.744000+01:00
8,NOT_PRESENT,2022-11-11 18:20:03.444000+01:00
9,PRESENT,2022-11-11 18:20:29.436000+01:00
0,NOT_PRESENT,2022-11-12 06:45:25.324000+01:00
1,PRESENT,2022-11-12 06:58:16.512000+01:00
2,NOT_PRESENT,2022-11-12 08:20:27.538000+01:00
3,PRESENT,2022-11-12 08:20:41.219000+01:00
4,NOT_PRESENT,2022-11-12 09:45:50.609000+01:00
5,PRESENT,2022-11-12 09:46:35.023000+01:00
6,NOT_PRESENT,2022-11-12 09:48:24.621000+01:00
7,PRESENT,2022-11-12 09:48:31.433000+01:00
8,NOT_PRESENT,2022-11-12 11:39:40.096000+01:00
9,PRESENT,2022-11-12 11:40:03.179000+01:00
10,NOT_PRESENT,2022-11-12 17:43:05.876000+01:00
11,PRESENT,2022-11-12 17:44:28.314000+01:00
0,NOT_PRESENT,2022-11-13 06:38:04.512000+01:00
1,PRESENT,2022-11-13 06:38:31.893000+01:00
2,NOT_PRESENT,2022-11-13 07:13:07.361000+01:00
3,PRESENT,2022-11-13 07:13:35.423000+01:00
4,NOT_PRESENT,2022-11-13 07:32:55.761000+01:00
5,PRESENT,2022-11-13 07:33:25.852000+01:00
6,NOT_PRESENT,2022-11-13 11:10:38.538000+01:00
7,PRESENT,2022-11-13 12:24:39.392000+01:00
8,NOT_PRESENT,2022-11-13 12:27:51.955000+01:00
9,PRESENT,2022-11-13 13:02:00.542000+01:00
10,NOT_PRESENT,2022-11-13 13:15:59.233000+01:00
11,PRESENT,2022-11-13 13:16:24.560000+01:00
0,NOT_PRESENT,2022-11-13 20:23:36.202000+01:00
1,PRESENT,2022-11-13 20:34:25.204000+01:00
2,NOT_PRESENT,2022-11-13 20:57:27.016000+01:00
3,PRESENT,2022-11-14 00:51:06.798000+01:00
4,NOT_PRESENT,2022-11-14 07:28:08.427000+01:00
5,PRESENT,2022-11-14 08:07:11.123000+01:00
6,NOT_PRESENT,2022-11-14 08:54:03.080000+01:00
7,PRESENT,2022-11-14 09:12:57.415000+01:00
8,NOT_PRESENT,2022-11-14 10:59:28.714000+01:00
9,PRESENT,2022-11-14 12:25:44.271000+01:00
10,NOT_PRESENT,2022-11-14 15:39:26.590000+01:00
11,PRESENT,2022-11-14 15:42:26.713000+01:00
12,NOT_PRESENT,2022-11-14 17:35:00.915000+01:00
13,PRESENT,2022-11-14 17:36:02.761000+01:00
14,NOT_PRESENT,2022-11-14 17:54:47.765000+01:00
0,PRESENT,2022-11-15 08:30:00.096000+01:00
1,NOT_PRESENT,2022-11-15 16:00:02.325000+01:00
2,PRESENT,2022-11-15 16:06:28.527000+01:00
3,NOT_PRESENT,2022-11-15 18:15:43.619000+01:00
4,PRESENT,2022-11-15 18:50:35.942000+01:00
0,NOT_PRESENT,2022-11-16 00:57:13.868000+01:00
1,PRESENT,2022-11-16 07:34:20.591000+01:00
2,NOT_PRESENT,2022-11-16 07:36:39.110000+01:00
3,PRESENT,2022-11-16 07:36:43.774000+01:00
4,NOT_PRESENT,2022-11-16 08:03:15.748000+01:00
5,PRESENT,2022-11-16 14:05:13.088000+01:00
6,NOT_PRESENT,2022-11-16 16:27:01.701000+01:00
7,PRESENT,2022-11-16 16:27:05.091000+01:00
8,NOT_PRESENT,2022-11-16 18:35:15.172000+01:00
9,PRESENT,2022-11-16 18:50:06.146000+01:00
0,NOT_PRESENT,2022-11-17 01:42:43.539000+01:00
1,PRESENT,2022-11-17 08:38:34.195000+01:00
2,NOT_PRESENT,2022-11-17 14:42:55.349000+01:00
3,PRESENT,2022-11-17 16:26:52.402000+01:00
4,NOT_PRESENT,2022-11-17 20:00:42.617000+01:00
5,PRESENT,2022-11-17 20:01:42.428000+01:00
0,NOT_PRESENT,2022-11-17 23:42:19.358000+01:00
1,PRESENT,2022-11-17 23:43:01.275000+01:00
2,NOT_PRESENT,2022-11-18 06:41:27.973000+01:00
3,PRESENT,2022-11-18 09:14:05.173000+01:00
4,NOT_PRESENT,2022-11-18 13:09:30.768000+01:00
5,PRESENT,2022-11-18 13:09:40.243000+01:00
6,NOT_PRESENT,2022-11-18 16:29:19.856000+01:00
7,PRESENT,2022-11-18 16:30:00.462000+01:00
8,NOT_PRESENT,2022-11-18 16:40:03.987000+01:00
9,PRESENT,2022-11-18 16:47:12.125000+01:00
10,NOT_PRESENT,2022-11-18 18:28:19.520000+01:00
11,PRESENT,2022-11-18 18:28:35.921000+01:00
12,NOT_PRESENT,2022-11-18 18:29:11.545000+01:00
13,PRESENT,2022-11-18 18:35:19.640000+01:00
14,NOT_PRESENT,2022-11-18 18:43:25.340000+01:00
15,PRESENT,2022-11-18 18:43:27.674000+01:00
16,NOT_PRESENT,2022-11-18 18:44:18.178000+01:00
17,PRESENT,2022-11-18 18:44:30.133000+01:00
